#,Nome do Hotel,Morada,Cidade,País,Latitude,Longitude,,
1,Hotel Ritsa,2 Leona Ave / Naberezhna Street,Sukhumi,Abecásia,42.9995,41.0246,,
,Garden Court uMhlanga,,Corner of Aurora Drive and Centenary Boulevard,4319,Durban,South Africa,"-29,723976","31,070109"
,Coastlands Hotel Umhlanga,,Umhlanga Rocks Drive,4319,Durban,South Africa,"-29,726405","31,07021"
,Florida Park Hotel,,Florida Road,4025,Durban,South Africa,"-29,832899","31,016859"
,Royal Hotel,,Beach Walk,4057,Durban,South Africa,"-29,859507","31,025894"
,Cabana Beach Resort,,10 Lagoon Drive,4320,Durban,South Africa,"-29,723908","31,088288"
,uMhlanga Sands Resort,,44 Lagoon Drive,4339,Durban,South Africa,"-29,720709","31,089967"
,Beverly Hills,,1 Lighthouse Road,4320,Durban,South Africa,"-29,727554","31,087653"
,Garden Court South Beach,,73 OR Tambo Parade,4001,Durban,South Africa,"-29,857395","31,039061"
,(sem nome #2),,7th Avenue,4025,Durban,South Africa,"-29,835226","31,017684"
,(sem nome #3),,,4067,Durban,South Africa,"-29,842239","31,000775"
,(sem nome #4),,Sandile Thusi Road,4023,Durban,South Africa,"-29,835045","31,015323"
,SUN1 Durban,,"65 Masabalala Yengwa Ave, Stamford Hill",4025,Durban,South Africa,"-29,84628","31,024895"
,Royal Majestic Durban,5 estrelas,12-14 Walnut Road,4001,Durban,South Africa,"-29,852799","31,028696"
,Gordon Gardens,,70 Gordon Road,4001,Durban,South Africa,"-29,829293","31,019041"
,Skye Hotel & Suites,,Vuna Close,4319,Durban,South Africa,"-29,728783","31,073318"
,(sem nome #5),,,4016,Durban,South Africa,"-29,799385","31,035295"
,Southern Sun Elangeni & Maharani,,63 Snell Parade,4001,Durban,South Africa,"-29,846223","31,034612"
,Marchikote Inn,,Grand Road,752001,Puri,India,"19,80646","85,82344"
,Hotel Sitara,,Marine Drive Road,752001,Puri,India,"19,796327","85,82384"
,Hotel Samraj,,Grand Road,752001,Puri,India,"19,807473","85,821588"
,Hotel Subhadra,,Grand Road,752001,Puri,India,"19,80919","85,823366"
,Hotel Sriram,,Grand Road,752001,Puri,India,"19,812912","85,830751"
,Hotel Basu,,Marine Drive Road,752001,Puri,India,"19,795529","85,823701"
,Hotel Sonali,,Marine Drive Road,752001,Puri,India,"19,793697","85,81961"
,Swadhin Hotel,,Marine Drive Road,752001,Puri,India,"19,803741","85,843631"
,Emanuil Lodge,,Marine Drive Road,752001,Puri,India,"19,804229","85,843575"
,Sidharth Inn,,Marine Drive Road,752001,Puri,India,"19,803487","85,843637"
,Hotel Sweet Home,,Marine Drive Road,752001,Puri,India,"19,803211","85,846461"
,Hotel New Sea Hawk,3 estrelas,"ew Marine Drive, Swargadwar, Marine Drive Road",752001,Puri,India,"19,792323","85,815274"
,Hotel Pulin Puri,3 estrelas,Marine Drive Road,752001,Puri,India,"19,793681","85,819661"
,Santana,,Shribihar Chhak,,Puri,India,"19,805335","85,85166"
,Hotel Shakuntala Palace,,Marine Drive Road,752001,Puri,India,"19,795643","85,823733"
,Shree Vishnu Darshan Holiday Home,,Grand Road,,Puri,India,"19,806985","85,821093"
,Divine Beach Homestay,,Marine Drive Road,752001,Puri,India,"19,802533","85,846148"
,HOTEL KONARK,,Marine Drive Road,,Puri,India,"19,793492","85,816076"
,Smile Holiday,,Satasan road,,Puri,India,"19,794898","85,816127"
,Hotel Krishna Resorts and Restaurant (pure veg),,Marine Drive Road,752001,Puri,India,"19,802139","85,840398"
,New Shankar International,,Marine Drive Road,752001,Puri,India,"19,800515","85,844958"
,Hotel Sonali,,Marine Drive Road,752001,Puri,India,"19,79367","85,819353"
,Hotel Rohit Rohini,,Swami Pranavananda Marg,752001,Puri,India,"19,793983","85,811921"
,Hotel Sukadev Homes,,Grand Road,752001,Puri,India,"19,809948","85,826781"
,Hotel Bishnu Bhaban,,West gate of Jagannath temple,752001,Puri,India,"19,804005","85,816716"
,Z Hotel,,Marine Drive Road,752001,Puri,India,"19,802914","85,845058"
,Samudra Hotel,,Chakra Tirtha Road,752002,Puri,India,"19,799101","85,836047"
,Chanakya BNR Hotel,,Chakra Tirtha Road,752002,Puri,India,"19,80205","85,838194"
,Panthanivas,,Chakra Tirtha Road,752002,Puri,India,"19,798202","85,832056"
,Mayfair Waves,,Chakra Tirtha Road,752002,Puri,India,"19,798695","85,834441"
,Hotel Vijoya International,,Marine Drive Road,752001,Puri,India,"19,798922","85,835139"
,Hotel Golden Palace,,VIP Road,752001,Puri,India,"19,797535","85,831382"
,NRS Royal Palace,,New Marine Drive Road,752001,Puri,India,"19,787728","85,799363"
,Swosti Premium,,New Marine Drive Road,752001,Puri,India,"19,786348","85,793829"
,Sterling Puri,,Subrata Sarkar Road,752001,Puri,India,"19,782805","85,782"
,Hotel Prabhupada,,New Marine Drive Road,752001,Puri,India,"19,789999","85,80697"
,Hotel Shreehari,,New Marine Drive Road,752001,Puri,India,"19,790116","85,807371"
,Hans Coco Palms,,New Marine Drive Road,752001,Puri,India,"19,789746","85,805063"
,Hotel Sonar Bangla Puri,,New Marine Drive Road,752001,Puri,India,"19,788926","85,804311"
,Hotel Jeevan Sandhya,,New Marine Drive Road,752001,Puri,India,"19,786701","85,794799"
,Treebo Siddharth International,,"182-184, 189-191 Baliapanda Road",752001,Puri,India,"19,789282","85,799161"
,Yashasvi Inn,,"182-184, 189-191 Baliapanda Road",752001,Puri,India,"19,788917","85,799144"
,The Chariot,,Ring Road Puri,752001,Puri,India,"19,784814","85,78503"
,Taj Puri,,Ring Road Puri,752001,Puri,India,"19,784453","85,786158"
,Regenta Cental,,Marine Drive Road,752001,Puri,India,"19,786898","85,797065"
,The Bay Suites,,Marine Drive Road,752001,Puri,India,"19,787581","85,798585"
,Golden Dust,,Marine Drive Road,752001,Puri,India,"19,787633","85,79868"
,Hotel Niladri Premium,,Marine Drive Road,752001,Puri,India,"19,787541","85,798858"
,Hotel Shakti Horizon,,Marine Drive Road,752001,Puri,India,"19,787564","85,799101"
,Hotel Dreamland,,Marine Drive Road,752001,Puri,India,"19,788712","85,803517"
,Rivera,,Marine Drive Road,752001,Puri,India,"19,788702","85,802719"
,Hotel Lucky India,,Marine Drive Road,752001,Puri,India,"19,788307","85,801416"
,Nuanai Nature Camp,,,752002,Puri,India,"19,829443","85,903928"
,Mayfair Heritage,,"122, 124, 125 Chakra Tirtha Road",752002,Puri,India,"19,798509","85,833763"
,Empires Hotel,,New Marine Drive Road,752001,Puri,India,"19,786711","85,795226"
,Blue Lily,,New Marine Drive Road,752001,Puri,India,"19,78843","85,7957"
,Toshali Sands,,,752002,Puri,India,"19,839589","85,891856"
,Fortune Beachfront Puri,,Marine Drive Road,752001,Puri,India,"19,786678","85,796581"
,Sleep Inn,,5850 Morning Star Court,,Des Moines,United States,"41,597823","-93,494852"
,Hyatt Place Des Moines Downtown,,418 6th Avenue,50309,Des Moines,United States,"41,587345","-93,625383"
,Holiday Inn Des Moines Downtown,,Day Street,50392,Des Moines,United States,"41,596594","-93,626329"
,Baymont,,6221 Willow Creek Avenue,50321,Des Moines,United States,"41,527267","-93,701082"
,Quality Inn,,5231 Fleur Drive,50321,Des Moines,United States,"41,537098","-93,64452"
,Embassy Suites by Hilton Hotel Des Moines Downtown,,101 East Locust Street,50309,Des Moines,United States,"41,588253","-93,615553"
,Ramada Tropics Resort & Conference Center,,5000 Merle Hay Road,50322,Des Moines,United States,"41,650558","-93,699429"
,Quality Inn & Suites,,4995 Merle Hay Road,50310,Des Moines,United States,"41,650827","-93,696413"
,Days Inn Des Moines Merle Hay,,4845 Merle Hay Road,50310,Des Moines,United States,"41,648479","-93,696621"
,Holiday Inn Hotel & Suites Des Moines - Northwest,,4800 Merle Hay Road,50322,Des Moines,United States,"41,648957","-93,699476"
,AmericInn Hotel & Suites Johnston,,5050 Merle Hay Road,50131,Des Moines,United States,"41,654077","-93,699294"
,American Inn & Suites,,5626 Douglas Avenue,50310,Des Moines,United States,"41,62896","-93,695969"
,Des Lux Hotel,,800 Locust Street,50309,Des Moines,United States,"41,586067","-93,62771"
,Best Western Plus Altoona Inn,,300 34th Avenue Northwest,50009-2639,Des Moines,United States,"41,652909","-93,503881"
,Holiday Inn,,Leland Avenue,50315,Des Moines,United States,"41,529203","-93,643986"
,AmericInn by Wyndham Des Moines Airport,,1920 Hackley Avenue,50315,Des Moines,United States,"41,53779","-93,64345"
,Hampton Inn,,5001 Fleur Drive,50321,Des Moines,United States,"41,538745","-93,644327"
,Days Inn & Suites,,1901 Hackley Avenue,50315,Des Moines,United States,"41,53897","-93,643147"
,Des Moines Marriott Downtown,,700 Grand Avenue,50309,Des Moines,United States,"41,586954","-93,626709"
,Hotel Fort Des Moines,,1000 Walnut Street,50309,Des Moines,United States,"41,58445","-93,629802"
,Clarion,,1810 Army Post Road,50321,Des Moines,United States,"41,525608","-93,640794"
,Surety Hotel,,206 6th Avenue,50309,Des Moines,United States,"41,585214","-93,624776"
,Comfort Inn & Suites Event Center,,929 3rd Street,50309,Des Moines,United States,"41,594594","-93,620627"
,Fairfield Inn & Suites Des Moines Downtown,,207 Crocker Street,50309,Des Moines,United States,"41,593757","-93,620918"
,Renaissance Des Moines Savery Hotel,,401 Locust Street,50309,Des Moines,United States,"41,587521","-93,623113"
,Fairfield Inn & Suites Des Moines Airport,,6880 Fleur Drive,50321,Des Moines,United States,"41,52199","-93,646195"
,Residence Inn Des Moines Downtown,,100 Southwest Water Street,50309,Des Moines,United States,"41,584063","-93,617973"
,Hampton Inn & Suites Des Moines Downtown,,120 Southwest Water Street,50309,Des Moines,United States,"41,583716","-93,617591"
,Fairfield Inn & Suites Des Moines Altoona,,460 Bass Pro Drive Northwest,50009,Des Moines,United States,"41,653381","-93,515299"
,Budget Inn and Suites,,5220 Northeast 14th Street,50313,Des Moines,United States,"41,655431","-93,601549"
,Hilton Des Moines Downtown,,435 Park Street,50309,Des Moines,United States,"41,591031","-93,623783"
,Holiday Inn Express & Suites,,333 Southwest 11th Street,50309,Des Moines,United States,"41,579536","-93,628543"
,AC Hotel Des Moines East Village,,401 East Grand Avenue,50309,Des Moines,United States,"41,590224","-93,612501"
,Staybridge Suites Des Moines Downtown,,201 East Locust Street,50309,Des Moines,United States,"41,588839","-93,614424"
,Home2 Suites,,2650 University Avenue,50311,Des Moines,United States,"41,600018","-93,652796"
,Hyatt Place Altoona / Des Moines,,480 Bass Pro Drive Northwest,50009,Des Moines,United States,"41,654052","-93,514721"
,Baymont,,6221 Willow Creek Avenue,50321,Des Moines,United States,"41,527259","-93,701051"
,Baymont,,4685 Northeast 14th Street,50313,Des Moines,United States,"41,644595","-93,599469"
,Quality Inn,,4950 Northeast 14th Street,50313,Des Moines,United States,"41,650713","-93,601516"
,Red Roof Inn,,5020 Northeast 14th Street,50313,Des Moines,United States,"41,65178","-93,601269"
,Homewood Suites by Hilton Des Moines Airport,,7201 Southwest 22nd Street,,Des Moines,United States,"41,518674","-93,646084"
,WoodSpring Suites Des Moines Pleasant Hill,,1525 Metro East Drive,,Des Moines,United States,"41,60528","-93,497632"
,Fairfield Inn,,Chatham Avenue,50211,Des Moines,United States,"41,48685","-93,672128"
,Hilton Garden Inn,,6800 Fleur Drive,50321,Des Moines,United States,"41,522515","-93,646686"
,Jugend-Hotel Nürnberg,,300 Rathsbergstraße,90411,Nuremberg,Germany,"49,50104","11,102209"
,Easy Entry Hotel,,71 Bierweg,90411,Nuremberg,Germany,"49,489737","11,114449"
,Hotel Bernet,,6 Marktplatz,90537,Nuremberg,Germany,"49,375078","11,214537"
,Novina-Hotel Südwestpark,,5 Südwestpark,90449,Nuremberg,Germany,"49,428849","11,019503"
,Victoria,4 estrelas,80 Königstraße,90402,Nuremberg,Germany,"49,447746","11,080946"
,Gasthof Pillhofer,,78 Königstraße,90402,Nuremberg,Germany,"49,447868","11,08088"
,Arotel,,135 Eibacher Hauptstraße,90451,Nuremberg,Germany,"49,396957","11,039442"
,Hotel Elisei,,13 Mathildenstraße,90489,Nuremberg,Germany,"49,460459","11,100362"
,Deutscher Kaiser,,55 Königstraße,90402,Nuremberg,Germany,"49,449206","11,079778"
,ibis-Hotel Altstadt,2 estrelas,74 Königstraße,90402,Nuremberg,Germany,"49,448056","11,080566"
,Grüner Baum,,7 Venatoriusstraße,90455,Nuremberg,Germany,"49,354941","11,101192"
,Hotel Hellmann,,32 Regensburger Straße,90592,Nuremberg,Germany,"49,356164","11,258076"
,Weisses Ross,,2 Schwaiger Straße,90571,Nuremberg,Germany,"49,480094","11,20009"
,Cafe Hotel am Ludwigskanal,,12 Alte Salzstraße,90530,Nuremberg,Germany,"49,364294","11,169789"
,Café am Rathaus,,19 Hauptstraße,90530,Nuremberg,Germany,"49,355628","11,14344"
,Wilder Mann,,37 Hauptstraße,90607,Nuremberg,Germany,"49,493671","11,241756"
,Motel One Nürnberg-Plärrer,,13 Steinbühler Straße,90443,Nuremberg,Germany,"49,445283","11,069104"
,Art-Hotel City,,32 Bauerngasse,90443,Nuremberg,Germany,"49,444954","11,060105"
,Landgasthof Hotel Grüner Baum GbR,,21 Obere Dorfstraße,90427,Nuremberg,Germany,"49,51955","11,050472"
,Creativ Park Hotel,,334 Regensburger Straße,90480,Nuremberg,Germany,"49,431931","11,130349"
,Hotel Daucher,,9 Habsburgerstraße,90475,Nuremberg,Germany,"49,408406","11,169182"
,Eibacher Hof,,Schußleitenweg,90451,Nuremberg,Germany,"49,40894","11,034636"
,Hotel Am Hafen,,91 Ilzstraße,90451,Nuremberg,Germany,"49,407803","11,059814"
,Hotel Keiml,,7 Luitpoldstraße,90402,Nuremberg,Germany,"49,447954","11,079509"
,Probst,,9 Luitpoldstraße,90402,Nuremberg,Germany,"49,44796","11,079337"
,Continental,,14 Luitpoldstraße,90402,Nuremberg,Germany,"49,448237","11,078687"
,Frankenhof,,8 Luitpoldstraße,90402,Nuremberg,Germany,"49,448265","11,079495"
,Steichele,,2-8 Knorrstraße,90402,Nuremberg,Germany,"49,449394","11,070899"
,Burgbräustübl,,1 Jagdstraße,90419,Nuremberg,Germany,"49,460772","11,072232"
,DERAG Living Hotel Nürnberg,4 estrelas,11 Obere Kanalstraße,90429,Nuremberg,Germany,"49,448587","11,058715"
,Park-Hotel Laufamholz,3 estrelas,64 Brandstraße,90482,Nuremberg,Germany,"49,463675","11,16279"
,Foehrenhof,,33 Laufer Weg,90562,Nuremberg,Germany,"49,526129","11,162771"
,Hotel O'Haras Family Lodge,,2 Hopfenstraße,90763,Nuremberg,Germany,"49,464683","10,998784"
,Hotel PrimaVera parco,,44 Waldstraße,90763,Nuremberg,Germany,"49,462525","11,002572"
,Akropolis Restaurant und Hotel,,38 Herriedener Straße,90449,Nuremberg,Germany,"49,42003","11,023775"
,das PAUL,,22 Kaiserstraße,90403,Nuremberg,Germany,"49,452418","11,075481"
,Cristal,,5 - 7 Willibaldstraße,90491,Nuremberg,Germany,"49,467521","11,099503"
,Behringers City Hotel,3 estrelas,1 Äußere Sulzbacher Straße,90489,Nuremberg,Germany,"49,459997","11,103658"
,Centro Hotel Nürnberg,,125 Bucher Straße,90419,Nuremberg,Germany,"49,467653","11,068335"
,Hotel Erlenstegen,,157 Äußere Sulzbacher Straße,90491,Nuremberg,Germany,"49,46646","11,123466"
,NOVINA HOTEL Wöhrdersee,4 estrelas,8 Dürrenhofstraße,90402,Nuremberg,Germany,"49,449199","11,096856"
,Alpha Hotel,,197 Ziegelsteinstraße,90411,Nuremberg,Germany,"49,488401","11,105264"
,INVITE Hotel an der Kaiserburg,,1 Kaulbachstraße,90408,Nuremberg,Germany,"49,461046","11,077178"
,Agneshof,3 estrelas,10 Agnesgasse,90403,Nuremberg,Germany,"49,456234","11,074708"
,Burghotel,,3 Lammsgasse,90403,Nuremberg,Germany,"49,455841","11,073887"
,Dürer-Hotel,,32 Neutormauer,90403,Nuremberg,Germany,"49,456963","11,073438"
,Hotel Elch,,9 Irrerstraße,90403,Nuremberg,Germany,"49,455475","11,073305"
,Design Hotel Vosteen,,12 Lindenaststraße,90409,Nuremberg,Germany,"49,459927","11,087651"
,Hotel am Jakobsmarkt,,5 Schottengasse,90402,Nuremberg,Germany,"49,448278","11,070322"
,Smile Hotel,,4 Zufuhrstraße,90443,Nuremberg,Germany,"49,446528","11,067109"
,Ibis Nürnberg City am Plärrer,,2 Steinbühler Straße,90443,Nuremberg,Germany,"49,446793","11,067734"
,Invite,,25 Landgrabenstraße,90443,Nuremberg,Germany,"49,43994","11,066168"
,Bardolino,,5 Humboldtstraße,90443,Nuremberg,Germany,"49,436983","11,068403"
,Ibis Budget,,52b Ulmenstraße,90443,Nuremberg,Germany,"49,429223","11,073581"
,Vater Jahn,,13 Jahnstraße,90443,Nuremberg,Germany,"49,442837","11,07505"
,Adina Apartment Hotel Nuremberg,,1 Dr.-Kurt-Schumacher-Straße,90402,Nuremberg,Germany,"49,449179","11,073353"
,Garden Hotel,3 estrelas,12 Vordere Ledergasse,90403,Nuremberg,Germany,"49,451285","11,071255"
,Hotel Avenue,,10 Josephsplatz,90403,Nuremberg,Germany,"49,451726","11,07338"
,Carlton,5 estrelas,15 Eilgutstraße,90443,Nuremberg,Germany,"49,445609","11,078056"
,Scandic Nürnberg Central,,11 Frauentorgraben,90443,Nuremberg,Germany,"49,446378","11,078235"
,Ringhotel Loew's Merkur,,1 Pillenreuther Straße,90459,Nuremberg,Germany,"49,443463","11,081218"
,Best Western Hotel Nürnberg,,34 Allersberger Straße,90461,Nuremberg,Germany,"49,443745","11,08638"
,Le Méridien Grand Hotel Nürnberg,,1-3 Bahnhofstraße,90402,Nuremberg,Germany,"49,44782","11,082774"
,art & business Hotel,,15 Gleißbühlstraße,90402,Nuremberg,Germany,"49,448254","11,084164"
,ibis Hotel Nürnberg Hauptbahnhof,2 estrelas,9 Königstorgraben,90402,Nuremberg,Germany,"49,448577","11,082968"
,NH Collection Nürnberg City,4S estrelas,19 Bahnhofstraße,90402,Nuremberg,Germany,"49,447388","11,087348"
,Central Hotel,,1 Comeniusstraße,90459,Nuremberg,Germany,"49,443339","11,082307"
,Luga,,49 Gabelsbergerstraße,90459,Nuremberg,Germany,"49,435597","11,081041"
,Hotel Advantage,3 estrelas,5 Dallingerstraße,90459,Nuremberg,Germany,"49,441846","11,088418"
,Hotel Restaurant Petzengarten,,47 Wilhelm-Spaeth-Straße,90461,Nuremberg,Germany,"49,440783","11,098489"
,St. Peter,,30 Harsdörfferstraße,90478,Nuremberg,Germany,"49,442681","11,095789"
,Gerhard,,144 Pillenreuther Straße,90459,Nuremberg,Germany,"49,431306","11,086299"
,Lichtenhof,,150 Pillenreuther Straße,90459,Nuremberg,Germany,"49,430857","11,086216"
,Postkutsche,,109 Fischbacher Hauptstraße,90475,Nuremberg,Germany,"49,418802","11,184051"
,Silberhorn,,108-112 Fischbacher Hauptstraße,90475,Nuremberg,Germany,"49,418547","11,185101"
,Jägerheim,,75 Valznerweiherstraße,90480,Nuremberg,Germany,"49,439701","11,127736"
,Drei Raben,4 estrelas,63 Königstraße,90402,Nuremberg,Germany,"49,448838","11,080189"
,Hotel Fackelmann,,10 Essenweinstraße,90443,Nuremberg,Germany,"49,44606","11,072418"
,Pfälzer Hof,,10 Am Gräslein,90402,Nuremberg,Germany,"49,448418","11,073982"
,Hotel Astoria,,4 Weidenkellerstraße,90443,Nuremberg,Germany,"49,446259","11,073401"
,Hotel Hauser,3 estrelas,7 Unschlittplatz,90403,Nuremberg,Germany,"49,452804","11,072398"
,Hotel am Steinberg,,Werner-von-Siemens-Allee,90552,Nuremberg,Germany,"49,480399","11,253931"
,Rotes Roß,,Hauptstraße,90562,Nuremberg,Germany,"49,538027","11,155377"
,Mercure Congress Hotel,,283 Münchener Straße,90471,Nuremberg,Germany,"49,42398","11,106866"
,Gasthof Kirchberger,,9 Sacker Hauptstraße,90765,Nuremberg,Germany,"49,501279","11,011818"
,Hotel Schindlerhof,,6-10 Steinacher Straße,90427,Nuremberg,Germany,"49,516487","11,023558"
,Pension im Bett,,87 Höfener Straße,90431,Nuremberg,Germany,"49,457821","11,010537"
,Hotel am Stadtpark,,8 Nürnberger Straße,90762,Nuremberg,Germany,"49,471942","10,993911"
,D1,,Rückersdorfer Straße,90552,Nuremberg,Germany,"49,483579","11,240402"
,Leonardo,,22 Zufuhrstraße,90443,Nuremberg,Germany,"49,445048","11,067256"
,San Remo,3 estrelas,85 Eibacher Hauptstraße,90451,Nuremberg,Germany,"49,400735","11,036841"
,Tokus,,Hintere Cramergasse,90478,Nuremberg,Germany,"49,446992","11,100896"
,Schwaiger Hof,,1b Röthenbacher Straße,,Nuremberg,Germany,"49,472394","11,200366"
,Zum wilden Mann,,Marktplatz,91207,Nuremberg,Germany,"49,512333","11,281992"
,Hotel Käferstein,,67 Reutleser Straße,90427,Nuremberg,Germany,"49,533865","11,023756"
,Werners Hotel,,22 Friedrichstraße,90762,Nuremberg,Germany,"49,472099","10,989051"
,B&B Hotel Nürnberg-Hbf,,10 Marienstraße,90402,Nuremberg,Germany,"49,448678","11,085826"
,SORAT Hotel Saxx,,17 Hauptmarkt,90403,Nuremberg,Germany,"49,454291","11,076516"
,Franconia City Hotel,,12 Zirkelschmiedsgasse,90402,Nuremberg,Germany,"49,448698","11,070624"
,A&O Hostel,,13-15 Bahnhofstraße,90402,Nuremberg,Germany,"49,447381","11,08612"
,Park Plaza Hotels,,5 Bahnhofstraße,90402,Nuremberg,Germany,"49,447714","11,083301"
,Hampton by Hilton Nuremberg City Centre,3 estrelas,16 Bahnhofstraße,90402,Nuremberg,Germany,"49,447041","11,087068"
,Premier Inn,,14 Bahnhofstraße,90402,Nuremberg,Germany,"49,447043","11,086661"
,Gasthaus Hallerschlösschen,,1 Nuschelberger Hauptstraße,91207,Nuremberg,Germany,"49,537733","11,233559"
,Best Western Nürnberg City West,3 estrelas,6 Regerstraße,90429,Nuremberg,Germany,"49,458807","11,035533"
,espressotel,,16 Schumannstraße,90429,Nuremberg,Germany,"49,458444","11,037057"
,Hotel Five,,5 Obstmarkt,90403,Nuremberg,Germany,"49,454788","11,078281"
,Number One,,342 Münchener Straße,90471,Nuremberg,Germany,"49,411023","11,112776"
,No Shoes,,8 - 10 Nonnengasse,90402,Nuremberg,Germany,"49,451408","11,08041"
,Gideon,,45 Königstraße,90402,Nuremberg,Germany,"49,449585","11,079608"
,Central,,2 Augustinerstraße,90403,Nuremberg,Germany,"49,454563","11,075551"
,B&B Hotel Nürnberg-City,,37 Frauentorgraben,90443,Nuremberg,Germany,"49,446786","11,073456"
,Berggasthof Ludwigshöhe,,1 Ludwigshöhe,90607,Nuremberg,Germany,"49,504808","11,251095"
,Paradies,,11 Hans-Bunte-Straße,90431,Nuremberg,Germany,"49,449441","11,038694"
,Kunstquartier,,32-34 Hauptstraße,,Nuremberg,Germany,"49,413878","11,014611"
,Melter,,41 Königstraße,90402,Nuremberg,Germany,"49,449654","11,079334"
,Stern,,Ferdinandstraße,90429,Nuremberg,Germany,"49,461736","11,018441"
,Karl August,4 estrelas,1 Augustinerhof,90403,Nuremberg,Germany,"49,453674","11,075737"
,Excelsior Hotel Nürnberg Fürth,,1 Europaallee,90763,Nuremberg,Germany,"49,448925","10,998926"
,Hotel Kennedy,,52 Leyher Straße,90431,Nuremberg,Germany,"49,450718","11,029132"
,B&B Hotel Nürnberg-Plärrer,,30 Steinbühler Straße,90443,Nuremberg,Germany,"49,445164","11,068511"
,the niu Leo,,6 Am Leonhardspark,90439,Nuremberg,Germany,"49,442715","11,056214"
,Leonardo Royal,,3 Bahnhofsplatz,90402,Nuremberg,Germany,"49,447116","11,084013"
,The Cloud One Nürnberg,,1 Bahnhofsplatz,90402,Nuremberg,Germany,"49,446903","11,083165"
,Steinacher Hof,,33 Steinacher Hauptstraße,90765,Nuremberg,Germany,"49,513063","11,001238"
,City Hostel Nürnberg Fürth Erlangen,,Kurgartenstraße,90762,Nuremberg,Germany,"49,468328","11,014697"
,N9 Hotels,,45 Färberstraße,90402,Nuremberg,Germany,"49,447678","11,072091"
,Aparthotel by dasPaul,,28 Adlerstraße,90403,Nuremberg,Germany,"49,451954","11,075281"
,B&B Hotel Nürnberg-West,,3 Am Leonhardspark,90439,Nuremberg,Germany,"49,443375","11,056753"
,(sem nome #1),,6 Essenweinstraße,90443,Nuremberg,Germany,"49,446057","11,073279"
,Schwarzes Kreuz,,81 Königstraße,90762,Nuremberg,Germany,"49,477711","10,989371"
,myHOME by Lehrieder,,29 Karl-Martell-Straße,90431,Nuremberg,Germany,"49,457172","11,012915"
,Hotel Prinzregent,,11 Prinzregentenufer,90489,Nuremberg,Germany,"49,452445","11,088713"
,Hotel Grasser,,74 Kemptener Straße,90455,Nuremberg,Germany,"49,364786","11,075815"
,Mövenpick Hotel Nürnberg Airport,4 estrelas,100 Flughafenstraße,90411,Nuremberg,Germany,"49,493161","11,079916"
,Ramada Nürnberg Parkhotel,,25 Münchener Straße,90478,Nuremberg,Germany,"49,436605","11,103428"
,ARVENA PARK,4 estrelas,51 Görlitzer Straße,90473,Nuremberg,Germany,"49,400389","11,137405"
,Hotel Kübler,,2 In der Lach,90530,Nuremberg,Germany,"49,366126","11,167948"
,Hotel Wendelstein,,13 Südring,90530,Nuremberg,Germany,"49,349152","11,155031"
,Europa Hotel garni,,18 Johann-Zumpe-Straße,90763,Nuremberg,Germany,"49,445504","10,995186"
,NH Fürth Nürnberg,4 estrelas,140 Königstraße,90762,Nuremberg,Germany,"49,472867","10,992788"
,Nürnberger Trichter,,147 Löwenberger Straße,90475,Nuremberg,Germany,"49,412139","11,172418"
,Avenue Altenfurt,,12 Habsburgerstraße,90475,Nuremberg,Germany,"49,408207","11,168782"
,H+ Hotel Nürnberg,,2 Oelser Straße,90475,Nuremberg,Germany,"49,407764","11,162573"
,bfw Hotel Nürnberg,,101 Schleswiger Straße,90427,Nuremberg,Germany,"49,474555","11,049185"
,Lacin Hotel,3 estrelas,30 Eisenstraße,90441,Nuremberg,Germany,"49,434157","11,045378"
,Hotel Langwasser,,71 Thomas-Mann-Straße,90471,Nuremberg,Germany,"49,415072","11,138148"
,Novina Hotel Tillypark,,71 Wallensteinstraße,90431,Nuremberg,Germany,"49,437629","11,032759"
,Zur Post,,8 Friedensplatz,91207,Nuremberg,Germany,"49,511817","11,278051"
,Waldgasthof am Letten,,13 Letten,91207,Nuremberg,Germany,"49,488906","11,280871"
,Seminaris Nuremberg Hotel,4 estrelas,200 Valznerweiherstraße,90480,Nuremberg,Germany,"49,43531","11,132034"
,Landgasthof Gentner,,31 Bregenzer Straße,90475,Nuremberg,Germany,"49,396609","11,174227"
,Hotel Klughardt,,40 Tauroggenstraße,90491,Nuremberg,Germany,"49,462227","11,108151"
,Mercure Hotel,,6 Laubenweg,90765,Nuremberg,Germany,"49,482202","11,003388"
,Hotel Kreuzeck,,1 Schnepfenreuther Weg,90425,Nuremberg,Germany,"49,476811","11,061792"
,La Pergola,,175 Reichelsdorfer Hauptstraße,90453,Nuremberg,Germany,"49,378741","11,029439"
,Zur Friedenslinde,,63 Mögeldorfer Hauptstraße,90482,Nuremberg,Germany,"49,461104","11,131476"
,Novotel,4 estrelas,340 Münchener Straße,90471,Nuremberg,Germany,"49,41168","11,112265"
,Restaurant & Hotel Zirbelstube,,1 Friedrich-Overbeck-Straße,90455,Nuremberg,Germany,"49,373053","11,098999"
,Hotel Rottner,,17 Winterstraße,90431,Nuremberg,Germany,"49,435686","11,020842"
,Motel One Nürnberg-City,,18 Bahnhofstraße,90402,Nuremberg,Germany,"49,447046","11,088048"
,Burghotel Stammhaus,,14 Schildgasse,90403,Nuremberg,Germany,"49,457283","11,079313"
,Premier Inn Nürnberg City Nordost,,22 Leipziger Platz,90491,Nuremberg,Germany,"49,473131","11,103929"
