"Nome do Hotel","Estrelas","Morada","Cidade","Pais","Latitude","Longitude","Notas"
"Pennygate Lodge","5 estrelas","","Isle of Mull","United Kingdom (UK)","56.4676415","-5.6981916",""
"Craignure Inn","4 estrelas","","Isle of Mull","United Kingdom (UK)","56.4683237","-5.7016564",""
"Killoran House","5 estrelas","Dervaig","Isle of Mull","United Kingdom (UK)","56.5875194","-6.2115673",""
"Craignure Bunkhouse","4.5 estrelas","","Isle of Mull","United Kingdom (UK)","56.4685243","-5.7022009",""
"Arle Lodge","4 estrelas","","Isle of Mull","United Kingdom (UK)","56.5624194","-5.9895436",""
"Tobermory Youth Hostel","3.5 estrelas","","Isle of Mull","United Kingdom (UK)","56.6231474","-6.066647",""
"The View Lugano","4.5 estrelas","","Lugano","Switzerland","45.9866401","8.9499076",""
"Hotel International au Lac","4.5 estrelas","68 Via Nassa","Lugano","Switzerland","46.0002609","8.9491437",""
"Hotel Walter au Lac","4 estrelas","7 Piazza Riziero Rezzonico","Lugano","Switzerland","46.0028118","8.9504436",""
"Hotel Federale","4.5 estrelas","8 Via Paolo Regazzoni","Lugano","Switzerland","46.0055659","8.9478876",""
"Hotel Atlantico","4.5 estrelas","12 Via Concordia","Lugano","Switzerland","46.0068667","8.9673073",""
"Continental Parkhotel","4.5 estrelas","","Lugano","Switzerland","46.0026685","8.9467337",""
"Hotel Colorado Lugano","4 estrelas","","Lugano","Switzerland","45.9982226","8.9442464",""
"Hotel Vezia","4 estrelas","","Lugano","Switzerland","46.0253839","8.9376309",""
"Hotel City Lugano","4.5 estrelas","4 Via Giuseppe Bagutti","Lugano","Switzerland","46.0121354","8.9560213",""
"Hotel Delfino Lugano","4 estrelas","Via Cassarinetta","Lugano","Switzerland","45.9936418","8.942159",""
"Guesthouse Castagnola","5 estrelas","","Lugano","Switzerland","46.0014111","8.9778712",""
"Hotel Gabbani","4.5 estrelas","1 Piazza Cioccaro","Lugano","Switzerland","46.0042505","8.9501037",""
"Hotel Colibri","4.5 estrelas","","Lugano","Switzerland","46.0079679","8.9789829",""
"Apartments&Rooms Jelavic","4.5 estrelas","6 Krešimirova ulica","Seget Vranjica","Croatia","43.5085101","16.4397264",""
"Apartments VesnaDj","5 estrelas","65 Grebaštica Donja","Seget Vranjica","Croatia","43.6355642","15.9662606",""
"Apartments Marta","4.5 estrelas","53 Tudorski put","Seget Vranjica","Croatia","43.5002463","16.2628613",""
"Apartments Loncar","3 estrelas","8 Bok","Seget Vranjica","Croatia","43.450734","16.1328977",""
"Hotel Mar&Sol","4 estrelas","","Santa Croce Camerina","Italy","36.7879146","14.5170389",""
"La Muraglia","5 estrelas","","Santa Croce Camerina","Italy","36.8381023","14.558469",""
"Sunshine","4.5 estrelas","","Santa Croce Camerina","Italy","36.8132749","14.4953777",""
"IFA Fehmarn Hotel & Ferien-Centrum","3.5 estrelas","1 Zur Strandpromenade","Fehmarn","Germany","54.4120123","11.2116645",""
"Hotel Dania","3 estrelas","51 Bürgermeister-Landt-Straße","Fehmarn","Germany","54.4971498","11.2200769",""
"Wisser's Hotel","4 estrelas","21 Am Markt","Fehmarn","Germany","54.4399417","11.1975175",""
"Hotel Restaurant Burg-Klause","4 estrelas","1 Blieschendorfer Weg","Fehmarn","Germany","54.4354572","11.194311",""
"Aparthotel Museumshof","4 estrelas","","Fehmarn","Germany","54.4356031","11.2792804",""
"Strandhotel Bene","4.5 estrelas","17 Am Südstrand","Fehmarn","Germany","54.4100082","11.2021383",""
"Hafen Hotel Schuetzenhof","4 estrelas","2 Menzelweg","Fehmarn","Germany","54.4237899","11.189981",""
"Hotel Hasselbarth","3.5 estrelas","","Fehmarn","Germany","54.4350938","11.2037772",""
"Waldpavillon","4 estrelas","","Fehmarn","Germany","54.4443205","11.2804025",""
"Osterhof Fehmarn","4 estrelas","21 Gammendorfer Straße","Fehmarn","Germany","54.4962381","11.0914642",""
"Apartments Exclusive","4 estrelas","","Zelenogradsk","Russia","54.9644669","20.4855267",""
"Loger House","4 estrelas","","Zelenogradsk","Russia","54.95822","20.4713128",""
"Indian House","4 estrelas","","Zelenogradsk","Russia","54.9560272","20.4673858",""
"Bungalows Castillejos","5 estrelas","","Barbate","Spain","36.1828917","-6.0020483",""
"Hotel Madreselva","4.5 estrelas","","Barbate","Spain","36.185995","-6.0134506",""
"El Palomar de la Brena","4 estrelas","69 Pago de la Porquera, San Ambrosio","Barbate","Spain","36.2096487","-5.9729266",""
"Hostal Los Pinos","4.5 estrelas","","Barbate","Spain","36.2007057","-6.0353685",""
"Hostal Barbate","4 estrelas","","Barbate","Spain","36.1936829","-5.9183577",""
"Hotel Adiafa","4 estrelas","1 Avenida del Faro","Barbate","Spain","36.1876968","-5.9225077",""
"puravida bungalows","4 estrelas","","Barbate","Spain","36.1997128","-6.0354414",""
"Hotel Mar de Frente","3.5 estrelas","3 Avenida Trafalgar","Barbate","Spain","36.1826832","-6.0014294",""
"Hostal Fortuna","3.5 estrelas","","Barbate","Spain","36.1839645","-6.005863",""
"Hostal Miramar","4 estrelas","","Barbate","Spain","36.18627","-6.0141624",""
"Guadalupe Hotel Boutique","4.5 estrelas","","Barbate","Spain","36.1856888","-6.0091178",""
"La Maison du Lierre","4.5 estrelas","3 Avenue du Jardin Public","Biarritz","France","43.480179","-1.5607591",""
"Hotel Edouard VII","4.5 estrelas","","Biarritz","France","43.479262","-1.5623341",""
"Best Western Hotel Kemaris","4 estrelas","","Biarritz","France","43.4765176","-1.5624959",""
"Hotel Le Biarritz","4 estrelas","","Biarritz","France","43.4693977","-1.5692582",""
"Le Chateau du Clair de Lune","4.5 estrelas","","Biarritz","France","43.4497162","-1.5467465",""
"Grand Tonic Hotel Biarritz","3.5 estrelas","58 Avenue Édouard VII","Biarritz","France","43.4845262","-1.5568936",""
"Hotel Villa KOEGUI Biarritz","4.5 estrelas","","Biarritz","France","43.4807408","-1.5580851",""
"Hotel  Saint-Julien","4.5 estrelas","","Biarritz","France","43.4790298","-1.5625226",""
"Hotel du Palais","4.5 estrelas","Avenue de l'Impératrice","Biarritz","France","43.4864401","-1.5562146",""
"Le Petit Hotel","4.5 estrelas","","Biarritz","France","43.4828485","-1.5596501",""
"Hotel Villa Huegel","5 estrelas","14 Bernhardstraße","Trier","Germany","49.7450623","6.6414034",""
"ante porta - Das Stadthotel","4.5 estrelas","66 Paulinstraße","Trier","Germany","49.7627926","6.6487613",""
"Blesius Garten","4 estrelas","135 Olewiger Straße","Trier","Germany","49.7434037","6.6599316",""
"Nells Park Hotel","4 estrelas","12 Dasbachstraße","Trier","Germany","49.7707499","6.6695655",""
"Schroeders Appartementhotel","4 estrelas","35 Rudi-Schillings-Straße","Trier","Germany","49.7549189","6.6731425",""
"Park Plaza Trier","4.5 estrelas","1 Nikolaus-Koch-Platz","Trier","Germany","49.7569057","6.6386249",""
"Vienna House Easy Trier","4 estrelas","6 Metzer Allee","Trier","Germany","49.7447241","6.6447521",""
"Holiday Inn Express Trier","4.5 estrelas","32 Nikolaus-Leis-Straße","Trier","Germany","49.7688747","6.6439079",""
"Klosterschenke","4.5 estrelas","10 Klosterstraße","Trier","Germany","49.7805482","6.6955026",""
"Berghotel Kockelsberg","4 estrelas","1 Kockelsberg","Trier","Germany","49.7756643","6.6266596",""
"FourSide Plaza Hotel Trier","4 estrelas","164 Zurmaiener Straße","Trier","Germany","49.7735815","6.6645863",""
"Gastehaus Nadabei","5 estrelas","9-10 Moselstraße","Trier","Germany","49.759183","6.6401544",""
"B&B Hotel Trier","4 estrelas","66 Güterstraße","Trier","Germany","49.7574422","6.6546337",""
"Paulin Hotel Trier","4 estrelas","13 Paulinstraße","Trier","Germany","49.7604985","6.6459791",""
"Residenz am Zuckerberg","4 estrelas","7 Frauenstraße","Trier","Germany","49.7556801","6.6349742",""
"Best Western Hotel Trier City","3.5 estrelas","29 Kaiserstraße","Trier","Germany","49.7508052","6.636358",""
"Hotel Vinum","4 estrelas","7 Bahnhofsplatz","Trier","Germany","49.7571144","6.651204",""
"Ona Aldea del Mar","4.5 estrelas","","Torrevieja","Spain","37.9856868","-0.662167",""
"Hotel Fontana Plaza","3.5 estrelas","19 Rambla Juan Mateo García","Torrevieja","Spain","37.9770075","-0.6797546",""
"Hotel Masa International","3.5 estrelas","","Torrevieja","Spain","37.9987521","-0.6522976",""
"Hotel Madrid","3.5 estrelas","15 Calle Villa de Madrid","Torrevieja","Spain","37.9786644","-0.6894738",""
"Hostal HB Torrevieja","4 estrelas","45 Calle Apolo","Torrevieja","Spain","37.9789596","-0.678693",""
"Hotel Central","3.5 estrelas","18 Rambla Juan Mateo García","Torrevieja","Spain","37.9772136","-0.6794247",""
"Tombolo Talasso Resort","4 estrelas","3 Via del Corallo","Castagneto Carducci","Italy","43.1796158","10.5396131",""
"Resort Il Casale Bolgherese","4.5 estrelas","","Castagneto Carducci","Italy","43.2188396","10.5881273",""
"Campastrello Sport Residence Hotel","4 estrelas","","Castagneto Carducci","Italy","43.1655481","10.5875599",""
"Agriturismo Sant'Uberto","4.5 estrelas","","Castagneto Carducci","Italy","43.2135881","10.5836561",""
"Locanda Roma","4 estrelas","","Castagneto Carducci","Italy","43.1661315","10.5642056",""
"Hotel Cucciolo","4.5 estrelas","161 Via Aurelia Nord","Castagneto Carducci","Italy","43.1664969","10.5643482",""
"Carlo's Hotel","4 estrelas","","Castagneto Carducci","Italy","43.1637774","10.6001907",""
"Grand Hotel L'Approdo","4.5 estrelas","","Terracina","Italy","41.2828491","13.2528697",""
"Hotel Torre del Sole","4 estrelas","","Terracina","Italy","41.2842577","13.2074435",""
"Hotel Anna","4.5 estrelas","","Terracina","Italy","41.2719125","13.1558798",""
"Telma Hotel","4.5 estrelas","Via Pontina","Terracina","Italy","41.2801466","13.1687451",""
"Hotel River Palace","3.5 estrelas","km 106 Strada Regionale 148 Pontina","Terracina","Italy","41.2852946","13.2034743",""
"Hotel San Carlo","4 estrelas","","Terracina","Italy","41.2849512","13.2302987",""
"De La Vita","3.5 estrelas","","Kobleve","Ukraine","46.6213741","31.2143764",""
"Dolphin","3.5 estrelas","","Kobleve","Ukraine","46.6230788","31.2063482",""
"Paradise","3.5 estrelas","","Kobleve","Ukraine","46.6278258","31.2013504",""
"Vita Park","4 estrelas","","Kobleve","Ukraine","46.6236804","31.2090857",""
"Ponti Beach Hotel","4 estrelas","","Vasiliki","Greece","35.0006329","25.8028505",""
"Apollo Hotel","3.5 estrelas","9 Ρούσσου Καπετανάκη","Vasiliki","Greece","35.1881428","25.7151311",""
"Nana's Guest House","4.5 estrelas","2 Sarajishvili","Signagi","Georgia","41.6192483","45.9219496",""
"David Zandarashvili's Guesthouse","4.5 estrelas","11 წმინდა გიორგის ქუჩა","Signagi","Georgia","41.6226746","45.9211536",""
"Hotel Kabadoni","4.5 estrelas","","Signagi","Georgia","41.6201423","45.9227412",""
"Kusika","4.5 estrelas","15 ვახტანგ გორგასლის ქუჩა","Signagi","Georgia","41.6226462","45.9241012",""
"Guest House Maria","4.5 estrelas","","Signagi","Georgia","41.6228812","45.9234949",""
"Elegance","5 estrelas","25 ცოტნე დადიანის ქუჩა","Signagi","Georgia","41.617808","45.9215103",""
"Lia's Guest House","4.5 estrelas","","Signagi","Georgia","41.6148758","45.922695",""
"Dzveli Ubani","4.5 estrelas","8 Gorgasali Street","Signagi","Georgia","41.6221916","45.9232362",""
"Guest House Central","4.5 estrelas","","Signagi","Georgia","41.6172758","45.9223311",""
"Maya Guest House","4.5 estrelas","","Signagi","Georgia","41.6228812","45.9234949",""
"Guest House Vista","5 estrelas","26 თამარ მეფის ქუჩა","Signagi","Georgia","41.6218337","45.9261701",""
"Tsminda Giorgi Apartment","5 estrelas","","Signagi","Georgia","41.622303","45.9214768",""
"Shios Guest House","5 estrelas","26 თამარ მეფის ქუჩა","Signagi","Georgia","41.6218337","45.9261701",""
"Guest House Aisi","4.5 estrelas","6 Rustaveli street","Signagi","Georgia","41.6185975","45.9241558",""
"Golden Lion","5 estrelas","","Signagi","Georgia","41.6195431","45.921855",""
"Temuka","4.5 estrelas","","Signagi","Georgia","41.621968","45.921916",""
"Villi's Guest House","4.5 estrelas","50 სარაჯიშვილის ქუჩა","Signagi","Georgia","41.6193325","45.9176684",""
"Montiro Hotel","4.5 estrelas","","Castrignano del Capo","Italy","39.810401","18.3572059",""
"Hotel Terminal","4 estrelas","","Castrignano del Capo","Italy","39.7969548","18.3568574",""
"Hotel Rizieri","3.5 estrelas","24 Lungomare Cristoforo Colombo","Castrignano del Capo","Italy","39.7964238","18.3533807",""
"Hotel Jardin de Bellver","4 estrelas","","Oropesa Del Mar","Spain","40.0589052","0.0941468",""
"Hotel Servigroup Koral Beach","4.5 estrelas","","Oropesa Del Mar","Spain","40.0957592","0.1468293",""
"Apartamentos Raymar","3 estrelas","","Oropesa Del Mar","Spain","40.2611838","0.2928928",""
"Sponsored      Hotel Master","4 estrelas","","Brescia","Italy","45.5459228","10.2247137",""
"Centro Paolo VI","4.5 estrelas","30 Via Gezio Calini","Brescia","Italy","45.534713","10.2283519",""
"Hotel Ambasciatori","4 estrelas","92 Via Crocefissa di Rosa","Brescia","Italy","45.5515182","10.2281034",""
"AC Hotel Brescia","4 estrelas","3 Via Giulio Quinto Stefana","Brescia","Italy","45.5371755","10.2029723",""
"B&B Corso Matteotti 62","5 estrelas","62 Corso Giacomo Matteotti","Brescia","Italy","45.536492","10.2125463",""
"Albergo Orologio","4 estrelas","17 Via Cesare Beccaria","Brescia","Italy","45.5396637","10.2214397",""
"Sponsored      Hotel Noce","3.5 estrelas","5 Via dei Gelsi","Brescia","Italy","45.5179325","10.1783771",""
"B&B Ai Musei","4.5 estrelas","7 Via Laura Cereto","Brescia","Italy","45.5381773","10.2252314",""
"Hotel Leonardo","3.5 estrelas","","Brescia","Italy","45.801935","10.7858045",""
"Hotel Noce","3.5 estrelas","5 Via dei Gelsi","Brescia","Italy","45.5179325","10.1783771",""
"Regal Hotel and Apartments","3.5 estrelas","2b Viale Europa","Brescia","Italy","45.5587424","10.234456",""
"Novotel Brescia 2","4 estrelas","22 Via Pietro Nenni","Brescia","Italy","45.5266096","10.2194835",""
"Hotel Igea","3.5 estrelas","15 Viale della stazione","Brescia","Italy","45.5336406","10.2123557",""
"Hotel Master","4 estrelas","","Brescia","Italy","45.5459228","10.2247137",""
"La Filanda di Brescia","4.5 estrelas","6 Vicolo dell Cossere","Brescia","Italy","45.5398723","10.2169186",""
"DoubleTree by Hilton Brescia","4.5 estrelas","Viale Europa","Brescia","Italy","45.5658883","10.2364513",""
"L'altana City House","4.5 estrelas","2 Contrada delle Cossere","Brescia","Italy","45.5405746","10.2172065",""
"Albergo La Svolta","4 estrelas","2 Vicolo Nottole","Brescia","Italy","45.5377081","10.2157901",""
"Residence Oleandro","4.5 estrelas","","Pietra Ligure","Italy","44.1483511","8.2716586",""
"Residence Villa Alda","4.5 estrelas","76 Viale Europa","Pietra Ligure","Italy","44.1552491","8.2985336",""
"Grand Hotel Pietra Ligure","4.5 estrelas","","Pietra Ligure","Italy","44.156233","8.3008607",""
"Residence Sant'Anna","4.5 estrelas","284 Via della Cornice","Pietra Ligure","Italy","44.1507229","8.2818404",""
"Hotel Casella","4 estrelas","122 Via della Cornice","Pietra Ligure","Italy","44.1481562","8.2755568",""
"Agriturismo ""I Castellari""","5 estrelas","","Pietra Ligure","Italy","44.1453081","8.2607437",""
"Hotel Ca'Ligure","4.5 estrelas","","Pietra Ligure","Italy","44.1542897","8.2631793",""
"Residence Cristal","4.5 estrelas","","Pietra Ligure","Italy","44.1539986","8.2939961",""
"Tra Gli Ulivi","4.5 estrelas","","Pietra Ligure","Italy","44.1517626","8.2742496",""
"Residence Dei Fiori","4 estrelas","","Pietra Ligure","Italy","44.1488784","8.2714552",""
"Hotel Villaggio dei Pescatori","4.5 estrelas","","Ponza Island","Italy","40.9182564","12.9590929",""
"Hotel Ortensia","4.5 estrelas","","Ponza Island","Italy","40.9205445","12.9663713",""
"Villa Laetitia","4 estrelas","","Ponza Island","Italy","40.8923389","12.9648779",""
"Hotel Chiaia Di Luna","4 estrelas","","Ponza Island","Italy","40.8919817","12.9548573",""
"Grande Hotel Santa Domitilla","4 estrelas","","Ponza Island","Italy","40.8932366","12.9599974",""
"Piccolo Hotel Luisa","4.5 estrelas","","Ponza Island","Italy","40.8926505","12.9606585",""
"B&B da Laura","4.5 estrelas","","Ponza Island","Italy","40.8938669","12.9587254",""
"Villa Pina","4.5 estrelas","","Ponza Island","Italy","40.8917953","12.9643844",""
"Il Capriccio","4.5 estrelas","","Ponza Island","Italy","40.8934303","12.9604692",""
"Hotel La Baia","4 estrelas","","Ponza Island","Italy","40.8936452","12.9617",""
"Hotel Mari","4 estrelas","","Ponza Island","Italy","40.8941821","12.9657199",""
"Hotel Bellavista","4 estrelas","","Ponza Island","Italy","40.8939214","12.9668994",""
"Torre dei Borboni Hotel","3.5 estrelas","","Ponza Island","Italy","40.8952317","12.9681819",""
"Gennarino a Mare","4 estrelas","Via Dante","Ponza Island","Italy","40.895252","12.9602838",""
"Hotel Del Capitano","4 estrelas","","Ponza Island","Italy","40.8938155","12.9640828",""
"Burgblick Hotel","4.5 estrelas","29 Goethestraße","Bernkastel-Kues","Germany","49.9126518","7.06349",""
"Marchenhotel","4.5 estrelas","27 Kallenfelsstraße","Bernkastel-Kues","Germany","49.9151975","7.077949",""
"Alt Cues","4.5 estrelas","48 Nikolausufer","Bernkastel-Kues","Germany","49.9094133","7.0608073",""
"Hotel Binz","4 estrelas","3 Markt","Bernkastel-Kues","Germany","49.9155688","7.0752392",""
"Hotel Moselauen","5 estrelas","5 Saarallee","Bernkastel-Kues","Germany","49.9146561","7.0703659",""
"Hotel Sankt Maximilian","4.5 estrelas","12 Saarallee","Bernkastel-Kues","Germany","49.91464","7.06984",""
"Moselhotel Sonnenuhr","5 estrelas","3 Uferallee","Bernkastel-Kues","Germany","49.944145","7.0384711",""
"Gasthaus Huwer","4.5 estrelas","35 Römerstraße","Bernkastel-Kues","Germany","49.9151683","7.0774296",""
"Hotel Cafe Ernst","4.5 estrelas","11 Amselweg","Bernkastel-Kues","Germany","49.9217697","7.0477512",""
"Rieslinghaus","4 estrelas","11 Hebegasse","Bernkastel-Kues","Germany","49.9164141","7.0750096",""
"Hotel Zur Post","3.5 estrelas","65 Hauptstraße","Bernkastel-Kues","Germany","49.9127724","7.0112416",""
"Alter Posthof","4.5 estrelas","26 Burgstraße","Bernkastel-Kues","Germany","49.9137639","7.0781652",""
"Forest Suites","5 estrelas","","Karpenisi","Greece","38.8329812","21.7416148",""
"Ninemia Stay & Play","4.5 estrelas","","Karpenisi","Greece","38.8690692","21.7523369",""
"Melegos inn Hotel","4.5 estrelas","","Karpenisi","Greece","38.9026101","21.8419656",""
"Chalet Likouresi Village","5 estrelas","","Karpenisi","Greece","38.896543","21.8083334",""
"Chrysandra","4.5 estrelas","","Karpenisi","Greece","38.909448","21.7927439",""
"Natura Chalets","5 estrelas","","Karpenisi","Greece","38.8594262","21.7451145",""
"Xenonas Drimos","5 estrelas","14 Lesvou","Karpenisi","Greece","38.9133568","21.8098664",""
"Abbazia Club Hotel","3 estrelas","23 Erzsébet királyné útja","Keszthely","Hungary","46.7638428","17.2467689",""
"Hotel Kristaly","3 estrelas","20 Lovassy Sándor utca","Keszthely","Hungary","46.7633329","17.25156",""
"KAKADU Wellness Hotel","3.5 estrelas","14 Pázmány Péter utca","Keszthely","Hungary","46.7697829","17.2628019",""
"Hotel Ovit","4 estrelas","","Keszthely","Hungary","46.7645718","17.2190193",""
"Melinda Villa","5 estrelas","33 Római út","Keszthely","Hungary","46.7505494","17.2421973",""
"Violetta Vendeghaz","5 estrelas","54 Bajcsy-Zsilinszky utca","Keszthely","Hungary","46.7680263","17.2679657",""
"Tarr Apartmanok","3.5 estrelas","","Keszthely","Hungary","46.763183","17.252683",""
"Hotel Monteconero","4 estrelas","26 Via Monte Conero","Sirolo","Italy","43.5470529","13.6161138",""
"Hotel Sirolo","4.5 estrelas","26 Via Grilli","Sirolo","Italy","43.5218176","13.6189386",""
"Borgo Rosso B&B Country House","4.5 estrelas","Via Aldo Davanzali","Sirolo","Italy","43.5175532","13.6156096",""
"Pensjonat Kazimierski","4 estrelas","38 Doktora Tadeusza Tyszkiewicza","Kazimierz Dolny","Poland","51.3259989","21.9518781",""
"Villa Bohema","4.5 estrelas","12 Juliusza Małachowskiego","Kazimierz Dolny","Poland","51.3197749","21.9470998",""
"Balia Spa & Wellness","4 estrelas","4 Droga Akacjowa","Kazimierz Dolny","Poland","51.3182578","21.9712407",""
"Hodie & Cras","5 estrelas","15 Krakowska","Kazimierz Dolny","Poland","51.320835","21.9429992",""
"Dom Goreckich","4.5 estrelas","23 Krakowska","Kazimierz Dolny","Poland","51.3207099","21.9418757",""
"Spichlerz Pod Zurawiem","4 estrelas","116 Puławska","Kazimierz Dolny","Poland","51.3340622","21.964623",""
"Willa Ahava","4 estrelas","","Kazimierz Dolny","Poland","51.320057","21.9526994",""
"Vincent Hotel","4 estrelas","11 Krakowska","Kazimierz Dolny","Poland","51.3209737","21.9433589",""
"Hotel Diana","4.5 estrelas","41 Passeig del Mar","Tossa de Mar","Spain","41.7188385","2.932496",""
"Hotel Windsor","4.5 estrelas","28 Carrer Nou","Tossa de Mar","Spain","41.7200653","2.9309974",""
"GHT Tossa Park Aparthotel","4 estrelas","","Tossa de Mar","Spain","41.7258425","2.9286602",""
"SM Hotels Turissa","3.5 estrelas","","Tossa de Mar","Spain","41.720742","2.928768",""
"Hotel Tarull","5 estrelas","26 Carrer Tarull","Tossa de Mar","Spain","41.7183861","2.92934",""
"Hotel TossaMar","3 estrelas","","Tossa de Mar","Spain","41.7224936","2.9318833",""
"Hotel Delfin","4.5 estrelas","2 Avinguda de la Costa Brava","Tossa de Mar","Spain","41.720489","2.9320337",""
"Golden Bahia De Tossa & Spa","4.5 estrelas","","Tossa de Mar","Spain","41.7233997","2.9269659",""
"Golden Mar Menuda","4.5 estrelas","Avinguda de la Mar Menuda","Tossa de Mar","Spain","41.7225669","2.9377782",""
"Hotel Don Juan Tossa","3 estrelas","22 Carrer de Barcelona","Tossa de Mar","Spain","41.7221857","2.9334453",""
"Hotel Continental","3 estrelas","","Tossa de Mar","Spain","41.7220777","2.9278283",""
"Hotel Florida","4.5 estrelas","12 Avinguda de la Palma","Tossa de Mar","Spain","41.7212521","2.9327258",""
"Hotel Cap d'Or","4.5 estrelas","1 Passeig del Mar","Tossa de Mar","Spain","41.717148","2.9331205",""
"NH Gijon","4 estrelas","","Gijon","Spain","43.5406059","-5.6425686",""
"San Miguel Hotel","4 estrelas","8 Calle Marqués de Casa Valdés","Gijon","Spain","43.5403189","-5.6575178",""
"AC Hotel Gijon","4 estrelas","","Gijon","Spain","43.5220549","-5.6823202",""
"Hotel Alcomar","3.5 estrelas","24 Calle Cabrales","Gijon","Spain","43.5428038","-5.6613657",""
"Hotel Oca Palacio de la Llorea","3.5 estrelas","","Gijon","Spain","43.5177854","-5.57728",""
"Hotel Blue Santa Rosa","4 estrelas","4 Calle Santa Rosa","Gijon","Spain","43.54335","-5.6634883",""
"Hotel Quinta Duro","4.5 estrelas","384 Camín de Les Quintes","Gijon","Spain","43.5140471","-5.6099957",""
"Hotel la Ermita de Deva","5 estrelas","","Gijon","Spain","43.5048417","-5.6040879",""
"Gijon Surf Hostel","4.5 estrelas","62 Camino de Las Higueras","Gijon","Spain","43.546342","-5.6369957",""
"Hotel Castilla","3.5 estrelas","50 Calle Corrida","Gijon","Spain","43.5398941","-5.6634964",""
"Hotel La Borona","3.5 estrelas","","Gijon","Spain","43.509068","-5.694521",""
"Hotel Gijon","4 estrelas","","Gijon","Spain","43.5416912","-5.6671848",""
"Hotel La Colina","4 estrelas","Camino de la Colina del Cuervo","Gijon","Spain","43.5521507","-5.6142511",""
"Hotel Hjalteyri","5 estrelas","601 Hjalteyrarskóli","Akureyri","Iceland","65.8459452","-18.2085282",""
"Hotel Akureyri","4 estrelas","1 Stórholt","Akureyri","Iceland","65.6911063","-18.1067857",""
"Apotek Guesthouse","4 estrelas","","Akureyri","Iceland","65.6818832","-18.0906219",""
"Hrafninn Guesthouse","4 estrelas","4 Brekkugata","Akureyri","Iceland","65.6831082","-18.0924095",""
"Ice Apartments Akureyri","4 estrelas","","Akureyri","Iceland","65.6820617","-18.0908781",""
"Lonsa Guesthouse","3.5 estrelas","1 Lónsá","Akureyri","Iceland","65.7010592","-18.1535753",""
"Hotel North","5 estrelas","2 Leifsstaðir","Akureyri","Iceland","65.6513092","-18.0167443",""
"Sulur Gistiheimili 1","3.5 estrelas","93 Þórunnarstræti","Akureyri","Iceland","65.6767957","-18.0989114",""
"Arnarnes Paradis","4.5 estrelas","","Akureyri","Iceland","65.8590577","-18.2336241",""
"Akureyri Backpackers","4.5 estrelas","","Akureyri","Iceland","65.6814618","-18.0900455",""
"Hotel Nordurland","4 estrelas","7 Geislagata","Akureyri","Iceland","65.6838713","-18.0917752",""
"Hafnarstraeti Hostel","4.5 estrelas","99-100 Hafnarstræti","Akureyri","Iceland","65.6814985","-18.0909047",""
"Lava Apartments","4 estrelas","","Akureyri","Iceland","65.6839895","-18.0907468",""
"Asar Guesthouse","5 estrelas","","Akureyri","Iceland","66.5481276","-18.021099",""
"Akureyri Hostel HI","4 estrelas","1 Stórholt","Akureyri","Iceland","65.6911063","-18.1067857",""
"Hotel Edda Akureyri","3.5 estrelas","28 Eyrarlandsvegur","Akureyri","Iceland","65.6765957","-18.096598",""
"Hotel Kjarnalundur","4 estrelas","","Akureyri","Iceland","65.647738","-18.0810768",""
"Sponsored      Langaller Manor House","5 estrelas","Langaller Lane","Taunton","United Kingdom (UK)","51.0359774","-3.0448753",""
"Langaller Manor House","5 estrelas","Langaller Lane","Taunton","United Kingdom (UK)","51.0359774","-3.0448753",""
"Yallands Farmhouse","5 estrelas","Speke Close","Taunton","United Kingdom (UK)","51.0273683","-3.1302302",""
"The Corner House Hotel","3.5 estrelas","Wellington Road","Taunton","United Kingdom (UK)","51.0134405","-3.110721",""
"Beaufort Lodge","4.5 estrelas","18 Wellington Road","Taunton","United Kingdom (UK)","51.0140197","-3.1116817",""
"Holiday Inn Taunton M5, Jct. 25","3.5 estrelas","Deane Gate Avenue","Taunton","United Kingdom (UK)","51.0185812","-3.066076",""
"Travelodge Taunton","4 estrelas","","Taunton","United Kingdom (UK)","51.1046949","-2.9961351",""
"Brookfield House","5 estrelas","16 Wellington Road","Taunton","United Kingdom (UK)","51.0139418","-3.11156",""
"Premier Inn Taunton Central (North) hotel","4 estrelas","Massingham Park","Taunton","United Kingdom (UK)","51.0269364","-3.0906702",""
"The Great Western Hotel","4.5 estrelas","Station Approach","Taunton","United Kingdom (UK)","51.0226791","-3.1029267",""
"Meryan House Hotel","4.5 estrelas","Bishops Hull Road","Taunton","United Kingdom (UK)","51.0160592","-3.1369795",""
"Hotel Petite Fleur","4.5 estrelas","78 Lungomare Guglielmo Marconi","Alba Adriatica","Italy","42.8326718","13.9326881",""
"Hotel Atlas","4.5 estrelas","314 Lungomare Guglielmo Marconi","Alba Adriatica","Italy","42.8187342","13.936721",""
"Hotel Lido","4.5 estrelas","","Alba Adriatica","Italy","42.6848015","14.0108695",""
"Hotel Eden","4.5 estrelas","","Alba Adriatica","Italy","42.9704743","13.877838",""
"Hotel Esperia","4.5 estrelas","120 Lungomare Guglielmo Marconi","Alba Adriatica","Italy","42.8304078","13.932126",""
"Anchise Mare Residence","4.5 estrelas","35 Via Trieste","Alba Adriatica","Italy","42.8277536","13.9311377",""
"Residence Torre Del Mar","5 estrelas","1 Via Filippo Turati","Alba Adriatica","Italy","42.8353485","13.9303915",""
