user_id,item_id,score
333,dest-0050,2
333,svc-act-10,2
333,svc-hotel-04,2
333,dest-0050,1
333,dest-0023,3
333,svc-hotel-07,2
333,dest-0017,2
333,svc-pkg-03,2
333,svc-act-10,1
333,svc-act-04,4
333,dest-0029,4
333,dest-0033,2
333,dest-0048,3
333,dest-0048,2
334,svc-hotel-03,5
334,svc-cruise-04,3
334,svc-cruise-03,2
334,svc-act-03,2
334,svc-act-04,2
334,svc-cruise-01,2
334,svc-pkg-06,1
334,svc-act-09,3
334,svc-hotel-01,3
334,svc-act-09,1
334,svc-hotel-06,4
334,svc-act-10,1
334,svc-cruise-04,2
334,dest-0035,2
334,svc-pkg-02,2
334,svc-cruise-02,2
334,svc-hotel-06,3
334,svc-act-06,2
334,dest-0022,1
334,svc-cruise-04,3
334,dest-0012,1
334,svc-act-01,1
334,svc-act-03,1
334,svc-act-01,2
334,svc-cruise-02,2
334,svc-cruise-01,3
334,dest-0058,3
334,svc-hotel-03,4
334,dest-0046,1
334,svc-cruise-03,1
334,dest-0003,2
334,svc-act-02,2
334,svc-cruise-02,3
334,svc-cruise-01,2
334,dest-0034,1
334,svc-act-07,1
335,svc-hotel-03,2
335,svc-hotel-08,2
335,svc-hotel-06,3
335,svc-act-03,4
335,svc-hotel-07,1
335,svc-cruise-01,3
336,svc-xfer-01,1
336,svc-act-01,2
336,svc-pkg-03,2
336,svc-pkg-02,5
337,svc-hotel-02,1
337,svc-hotel-05,4
337,dest-0030,2
337,dest-0005,3
337,svc-act-10,2
337,svc-act-05,1
337,svc-act-04,1
337,svc-act-07,3
337,svc-act-06,2
337,svc-hotel-08,2
337,svc-hotel-05,5
337,svc-hotel-02,2
337,svc-xfer-02,3
337,dest-0040,2
338,svc-hotel-07,2
338,svc-xfer-01,1
338,dest-0057,1
338,svc-act-01,4
338,svc-pkg-01,2
339,dest-0043,3
339,svc-xfer-02,2
339,svc-pkg-04,3
340,svc-cruise-01,2
340,svc-hotel-04,2
340,svc-hotel-01,2
341,dest-0002,1
341,svc-act-06,3
341,svc-act-02,4
341,dest-0033,1
341,dest-0052,1
341,svc-act-06,3
341,svc-hotel-04,3
341,dest-0028,2
341,svc-pkg-04,4
341,svc-pkg-04,3
341,svc-hotel-08,1
341,svc-act-06,1
341,svc-act-02,5
341,svc-act-06,1
341,dest-0017,2
341,svc-pkg-04,4
341,dest-0030,2
342,svc-xfer-02,2
342,dest-0037,2
342,dest-0017,2
343,svc-pkg-01,3
343,dest-0022,1
343,svc-act-09,2
343,svc-act-02,2
344,dest-0021,2
344,svc-hotel-01,3
344,svc-hotel-07,1
344,dest-0003,1
345,svc-hotel-08,2
345,svc-act-08,5
345,svc-pkg-05,2
345,dest-0032,1
345,svc-hotel-01,2
346,svc-cruise-01,1
346,svc-hotel-02,2
346,dest-0049,2
347,svc-cruise-01,1
347,dest-0045,2
347,svc-hotel-01,5
347,svc-hotel-06,1
347,svc-act-08,3
347,svc-cruise-01,3
347,svc-pkg-03,1
347,dest-0041,2
347,svc-hotel-01,5
347,svc-cruise-01,3
347,dest-0019,2
347,svc-act-03,4
347,dest-0055,2
347,dest-0007,1
347,svc-hotel-03,3
347,svc-pkg-03,2
347,dest-0050,2
347,svc-hotel-01,4
347,dest-0036,3
347,svc-act-08,3
347,svc-hotel-01,4
347,svc-hotel-06,4
347,dest-0037,1
347,dest-0040,2
347,dest-0005,1
347,svc-act-08,1
347,dest-0046,2
347,svc-cruise-03,3
347,svc-act-03,3
347,svc-cruise-03,2
347,dest-0031,2
348,svc-hotel-05,4
348,svc-hotel-02,1
348,svc-act-04,1
349,svc-cruise-04,3
349,svc-hotel-04,2
349,svc-xfer-01,1
349,svc-cruise-03,2
349,svc-hotel-06,2
349,dest-0025,1
349,svc-cruise-01,4
349,svc-hotel-01,2
350,dest-0052,3
350,svc-pkg-03,1
350,dest-0045,1
350,svc-hotel-06,3
350,svc-pkg-02,4
350,svc-pkg-03,3
350,dest-0002,2
350,svc-act-07,2
350,svc-hotel-06,1
350,svc-pkg-02,5
350,dest-0022,2
350,svc-act-01,1
350,dest-0020,2
351,svc-cruise-03,3
351,svc-cruise-04,1
351,svc-cruise-03,2
351,svc-cruise-04,4
351,svc-cruise-03,3
351,svc-act-02,2
351,dest-0046,2
351,svc-act-01,2
351,dest-0021,1
351,svc-cruise-02,1
351,svc-hotel-04,1
351,svc-act-07,2
351,svc-act-01,1
351,svc-xfer-03,3
351,svc-cruise-02,2
351,svc-act-10,1
351,svc-cruise-01,5
351,svc-xfer-02,3
351,svc-hotel-06,2
351,svc-hotel-07,2
351,svc-act-01,3
351,svc-hotel-02,1
351,svc-cruise-01,3
351,svc-act-08,2
351,svc-act-08,3
351,dest-0005,1
351,svc-act-09,1
351,svc-cruise-03,2
351,dest-0020,2
351,svc-act-07,2
351,dest-0037,3
351,dest-0001,1
351,svc-hotel-03,3
351,svc-xfer-01,2
352,dest-0036,2
352,svc-pkg-02,4
352,dest-0052,2
352,dest-0023,3
352,dest-0026,1
352,dest-0047,2
352,svc-hotel-03,4
352,svc-pkg-02,4
352,dest-0027,3
352,svc-hotel-03,4
352,svc-hotel-08,1
353,svc-hotel-06,3
353,svc-hotel-01,2
353,svc-hotel-06,1
353,svc-pkg-05,1
353,dest-0041,2
353,dest-0048,2
353,svc-hotel-07,3
353,svc-act-08,1
354,svc-xfer-02,2
354,dest-0003,2
354,dest-0017,2
354,svc-hotel-05,4
355,dest-0006,3
355,dest-0038,1
355,svc-act-04,2
355,svc-cruise-01,5
355,svc-xfer-01,3
356,svc-hotel-06,3
356,svc-cruise-01,3
356,svc-act-01,1
356,dest-0020,1
356,svc-cruise-03,4
356,svc-hotel-03,5
357,svc-pkg-06,4
357,svc-pkg-02,2
357,dest-0058,1
357,svc-act-03,4
358,dest-0013,3
358,dest-0004,2
358,svc-hotel-02,1
358,svc-hotel-05,1
358,dest-0013,2
358,dest-0049,2
358,svc-act-04,4
358,svc-hotel-03,3
359,svc-pkg-02,5
359,svc-pkg-02,3
359,svc-pkg-01,1
359,dest-0052,2
359,svc-pkg-04,2
359,svc-act-08,1
359,dest-0053,2
359,svc-hotel-03,4
359,dest-0011,1
360,svc-hotel-02,1
360,svc-act-09,2
360,svc-hotel-08,3
360,svc-pkg-01,1
360,svc-act-10,2
360,svc-hotel-07,1
360,svc-xfer-03,2
361,dest-0060,2
361,svc-act-09,2
361,svc-hotel-07,2
361,svc-hotel-08,3
361,svc-hotel-04,1
362,svc-cruise-04,3
362,svc-cruise-04,2
362,svc-cruise-04,3
362,svc-xfer-01,2
362,svc-cruise-01,5
362,dest-0057,1
362,svc-hotel-03,3
363,svc-pkg-02,4
363,svc-pkg-02,5
363,svc-act-05,2
363,dest-0050,1
363,svc-hotel-01,1
364,svc-act-07,3
364,svc-pkg-01,3
364,svc-xfer-01,1
364,dest-0021,3
364,svc-hotel-05,4
364,svc-act-07,1
364,svc-xfer-02,3
364,dest-0037,1
364,svc-act-06,1
364,svc-hotel-05,4
364,dest-0039,1
364,dest-0054,1
364,svc-hotel-02,1
364,dest-0029,1
364,svc-act-03,1
364,svc-hotel-08,2
364,svc-hotel-05,5
364,svc-hotel-02,4
364,dest-0014,2
364,svc-pkg-06,2
365,svc-pkg-02,5
365,svc-act-06,2
365,svc-hotel-03,4
366,svc-pkg-02,3
366,svc-act-03,1
366,dest-0018,1
366,dest-0026,1
366,dest-0020,3
366,svc-pkg-02,4
366,svc-act-10,1
366,svc-hotel-03,5
366,svc-act-09,1
366,dest-0034,1
366,svc-xfer-03,2
366,svc-act-06,3
366,svc-hotel-06,2
366,svc-act-05,3
366,svc-hotel-01,1
366,svc-xfer-01,2
366,svc-pkg-04,2
366,svc-act-08,2
366,svc-act-07,2
366,dest-0036,1
366,svc-hotel-02,2
367,svc-hotel-06,1
367,svc-act-03,1
367,svc-act-08,5
367,svc-hotel-02,2
367,dest-0041,1
368,svc-act-08,5
368,svc-pkg-05,3
368,svc-hotel-01,1
368,dest-0011,2
368,dest-0052,2
368,dest-0039,2
368,dest-0003,1
368,svc-xfer-02,3
368,svc-act-08,3
368,dest-0036,2
368,dest-0020,2
368,dest-0040,3
368,dest-0049,1
369,dest-0018,1
369,svc-hotel-01,2
369,svc-pkg-02,5
369,dest-0031,1
369,svc-pkg-06,1
369,svc-act-08,1
369,dest-0050,2
369,svc-act-02,2
369,dest-0057,3
369,dest-0056,3
369,svc-pkg-06,1
369,svc-act-07,3
369,svc-hotel-03,5
369,svc-xfer-03,1
369,svc-act-06,1
369,svc-act-09,1
369,svc-hotel-02,2
369,dest-0021,3
369,svc-hotel-01,1
369,svc-hotel-08,1
369,dest-0058,2
369,svc-hotel-03,5
369,svc-hotel-07,1
369,svc-act-07,1
369,svc-xfer-03,1
369,svc-hotel-03,5
370,svc-act-06,1
370,dest-0030,1
370,svc-pkg-02,4
370,svc-cruise-01,2
370,svc-cruise-04,2
370,svc-cruise-02,2
370,svc-act-05,2
370,svc-act-01,3
370,svc-hotel-03,4
370,svc-cruise-03,3
370,svc-pkg-02,3
370,svc-act-01,1
370,svc-cruise-03,1
370,svc-cruise-01,1
370,svc-act-06,1
370,svc-act-03,1
370,svc-hotel-06,3
370,svc-cruise-02,1
370,svc-hotel-03,3
371,dest-0040,3
371,svc-act-03,5
371,svc-pkg-03,2
371,svc-act-03,5
371,dest-0042,1
371,svc-pkg-04,2
371,svc-xfer-02,2
371,svc-act-09,1
371,dest-0016,2
371,svc-act-03,4
371,dest-0043,2
372,svc-act-09,2
372,svc-act-10,2
372,dest-0058,1
372,dest-0003,3
372,svc-act-07,1
372,svc-act-03,5
373,svc-cruise-03,3
373,svc-cruise-01,2
373,svc-act-09,2
373,svc-pkg-02,1
373,svc-act-03,2
374,dest-0060,1
374,svc-hotel-03,5
374,svc-cruise-04,3
374,svc-act-02,2
374,svc-act-05,2
375,dest-0053,1
375,svc-xfer-03,2
375,svc-act-06,2
375,svc-hotel-06,3
375,svc-act-06,3
375,svc-hotel-01,2
375,svc-hotel-03,4
375,svc-xfer-03,2
375,dest-0045,2
375,svc-act-05,2
375,svc-act-10,2
375,svc-act-03,2
375,svc-pkg-01,3
375,dest-0021,1
375,svc-act-09,3
375,svc-act-06,1
376,svc-act-03,2
376,svc-cruise-01,2
376,svc-pkg-05,2
376,svc-hotel-07,3
376,svc-cruise-01,3
376,svc-act-01,1
376,svc-hotel-04,2
377,svc-hotel-07,1
377,svc-hotel-01,4
377,svc-cruise-02,3
377,dest-0009,1
377,svc-act-08,3
378,svc-hotel-04,1
378,svc-cruise-01,2
378,svc-cruise-02,2
378,svc-hotel-01,4
378,svc-cruise-01,1
378,svc-act-05,2
378,svc-act-08,2
378,svc-cruise-04,1
378,svc-hotel-01,3
378,svc-pkg-02,3
378,dest-0054,2
378,svc-hotel-05,2
378,svc-cruise-03,1
378,svc-hotel-03,3
378,svc-pkg-02,4
378,svc-act-10,1
378,svc-cruise-03,3
378,dest-0017,1
378,dest-0044,2
378,svc-pkg-02,3
378,svc-act-01,3
378,svc-cruise-04,3
378,svc-act-09,1
378,svc-act-06,1
378,svc-pkg-06,2
378,svc-hotel-08,3
378,svc-hotel-07,1
378,svc-pkg-02,3
379,svc-hotel-05,2
379,dest-0056,3
379,svc-xfer-02,2
379,dest-0033,1
379,svc-act-09,1
380,svc-cruise-04,3
380,dest-0056,1
380,dest-0002,2
380,dest-0040,1
380,svc-act-07,2
381,dest-0020,1
381,svc-act-08,1
381,svc-xfer-02,3
381,svc-act-03,1
381,svc-act-03,2
381,svc-hotel-05,4
381,dest-0025,2
381,dest-0052,1
381,dest-0003,1
381,svc-hotel-02,4
381,dest-0049,2
381,svc-pkg-06,2
381,dest-0054,2
381,dest-0053,2
382,svc-act-03,5
382,svc-act-03,5
382,svc-act-09,3
382,dest-0017,1
382,svc-hotel-06,1
382,dest-0028,2
382,svc-act-09,3
382,svc-pkg-06,2
382,dest-0047,2
382,dest-0040,2
382,dest-0001,2
382,dest-0060,2
383,svc-pkg-03,3
383,dest-0049,3
383,dest-0040,2
383,dest-0014,2
383,svc-hotel-03,2
383,dest-0048,3
383,svc-act-04,3
383,dest-0018,2
383,svc-hotel-03,1
383,dest-0013,3
384,dest-0041,1
384,svc-act-06,2
384,svc-hotel-05,4
385,svc-act-01,1
385,svc-hotel-02,1
385,svc-pkg-04,1
385,svc-hotel-05,5
385,dest-0015,2
385,svc-act-06,2
385,svc-xfer-02,3
385,svc-act-05,2
385,svc-hotel-07,1
385,svc-hotel-05,4
385,svc-hotel-05,4
385,svc-pkg-05,2
385,dest-0056,2
385,svc-hotel-05,4
385,dest-0030,1
385,svc-hotel-02,3
385,svc-xfer-02,2
385,svc-act-04,1
385,svc-act-01,2
385,dest-0039,2
385,svc-xfer-02,1
385,dest-0012,1
385,dest-0031,3
385,svc-act-04,2
385,svc-act-10,3
385,dest-0014,1
385,dest-0031,1
385,dest-0020,2
385,svc-pkg-03,2
386,svc-hotel-08,2
386,dest-0020,2
386,svc-cruise-02,3
386,svc-act-06,1
386,svc-cruise-02,2
386,svc-cruise-01,4
386,svc-xfer-01,3
386,svc-cruise-04,2
386,svc-xfer-03,1
386,dest-0040,1
386,svc-cruise-03,2
386,dest-0022,2
386,svc-act-07,2
386,svc-act-05,1
386,svc-xfer-02,2
386,svc-cruise-03,2
387,dest-0021,3
387,dest-0045,1
387,dest-0003,2
388,svc-pkg-03,2
388,dest-0003,1
388,dest-0048,2
388,dest-0031,3
388,svc-hotel-03,1
388,dest-0007,2
388,dest-0005,1
388,dest-0031,2
388,svc-act-04,4
388,svc-act-01,1
388,dest-0019,3
388,svc-hotel-04,2
388,svc-cruise-01,2
388,svc-cruise-01,2
388,dest-0024,1
388,dest-0014,2
388,svc-cruise-03,2
389,svc-cruise-04,3
389,dest-0044,1
389,svc-act-01,2
389,dest-0052,1
389,svc-cruise-02,2
389,svc-act-03,4
389,svc-cruise-03,1
389,svc-xfer-01,1
389,svc-cruise-04,3
389,dest-0037,1
389,svc-cruise-01,3
389,svc-cruise-04,2
389,svc-hotel-07,1
389,svc-hotel-01,2
390,dest-0029,3
390,svc-xfer-02,2
390,dest-0008,2
390,svc-hotel-02,2
390,svc-xfer-02,3
390,svc-xfer-03,1
390,dest-0032,2
390,svc-xfer-01,1
391,svc-act-03,5
391,dest-0054,2
391,svc-pkg-06,1
391,svc-hotel-07,2
391,svc-hotel-08,3
392,svc-hotel-05,1
392,svc-act-08,5
392,svc-xfer-03,2
392,svc-hotel-04,2
392,svc-pkg-04,2
392,svc-hotel-01,1
392,dest-0020,1
392,dest-0006,2
392,svc-xfer-03,1
392,dest-0054,2
392,svc-act-08,4
392,svc-hotel-01,3
393,svc-pkg-05,4
393,svc-act-08,2
393,dest-0020,2
393,svc-hotel-01,1
393,svc-act-08,4
394,svc-pkg-02,4
394,svc-hotel-06,3
394,svc-pkg-02,4
394,svc-hotel-01,2
394,svc-act-09,2
394,svc-act-10,2
394,dest-0037,2
394,svc-cruise-04,2
394,dest-0002,2
395,svc-act-01,3
395,svc-act-01,4
395,svc-xfer-03,2
395,svc-act-05,1
395,dest-0022,1
395,dest-0060,1
395,svc-act-05,3
395,svc-hotel-04,3
395,svc-act-05,5
395,svc-hotel-04,1
395,svc-hotel-02,2
395,svc-act-01,4
395,svc-act-05,4
395,dest-0056,2
395,svc-pkg-02,2
395,svc-xfer-02,1
395,svc-act-03,3
395,dest-0037,1
395,svc-hotel-04,3
395,svc-act-10,2
395,dest-0038,1
395,dest-0032,2
395,dest-0001,2
395,svc-pkg-06,4
395,svc-pkg-06,2
395,dest-0053,1
395,dest-0032,1
395,dest-0015,1
395,dest-0005,1
395,svc-act-06,1
395,dest-0037,1
395,dest-0057,2
395,dest-0044,1
395,svc-pkg-06,3
395,svc-pkg-06,3
395,dest-0032,3
396,svc-hotel-03,3
396,dest-0049,2
396,svc-cruise-01,2
396,svc-cruise-01,3
396,dest-0031,3
396,dest-0029,1
396,svc-hotel-04,1
396,svc-hotel-07,1
396,dest-0004,3
396,svc-act-04,2
396,svc-pkg-01,2
396,dest-0003,2
396,dest-0025,3
396,svc-cruise-01,3
396,dest-0023,1
396,svc-hotel-01,2
396,svc-cruise-02,1
396,svc-cruise-03,1
396,svc-cruise-01,3
396,dest-0020,3
396,dest-0050,3
396,svc-act-02,2
396,dest-0014,2
396,svc-hotel-03,4
396,svc-act-01,1
396,dest-0039,1
396,svc-hotel-03,2
396,dest-0049,3
396,svc-hotel-03,3
396,svc-hotel-06,2
396,dest-0029,1
396,dest-0024,2
396,svc-pkg-03,3
396,dest-0026,2
396,dest-0008,1
397,svc-hotel-07,2
397,svc-pkg-02,4
397,svc-xfer-01,1
397,dest-0040,1
397,dest-0029,2
397,svc-act-04,1
398,svc-act-06,2
398,svc-act-08,4
398,svc-act-04,1
398,svc-xfer-01,3
398,svc-pkg-05,4
398,svc-hotel-03,3
398,svc-act-08,3
398,svc-pkg-02,2
398,svc-act-08,4
398,svc-hotel-04,1
398,svc-hotel-01,2
398,dest-0030,1
398,svc-xfer-02,3
398,dest-0047,2
398,dest-0023,2
398,svc-pkg-05,4
398,svc-pkg-03,2
398,svc-pkg-05,4
398,svc-hotel-03,3
398,svc-xfer-01,1
398,svc-act-10,3
398,dest-0016,2
398,svc-act-06,2
398,dest-0014,3
398,svc-hotel-06,3
398,svc-xfer-01,2
398,svc-xfer-03,2
398,dest-0007,1
399,svc-cruise-04,3
399,svc-hotel-03,1
399,svc-act-05,3
399,svc-act-05,1
399,dest-0050,3
399,svc-cruise-03,2
399,svc-cruise-01,5
399,svc-xfer-03,1
400,svc-act-05,5
400,svc-act-05,4
400,svc-hotel-04,2
400,svc-act-01,2
401,svc-act-02,4
401,dest-0057,2
401,svc-act-09,1
401,dest-0022,2
402,svc-hotel-08,1
402,dest-0017,2
402,dest-0044,2
402,svc-cruise-03,1
402,dest-0007,2
402,svc-cruise-04,1
402,dest-0048,2
402,svc-act-10,1
403,svc-pkg-04,1
403,svc-cruise-01,1
403,svc-cruise-01,2
403,svc-cruise-01,3
403,svc-act-08,1
403,svc-act-10,2
403,svc-act-10,1
403,svc-cruise-04,4
403,svc-cruise-04,4
403,dest-0008,2
403,svc-pkg-03,1
403,svc-cruise-02,3
403,svc-act-07,3
403,svc-pkg-06,3
403,svc-cruise-02,1
403,svc-act-05,3
403,svc-act-04,3
403,svc-hotel-07,1
403,svc-cruise-03,3
403,svc-act-03,1
403,dest-0055,3
403,svc-hotel-03,4
403,svc-cruise-04,2
403,svc-hotel-06,2
403,svc-act-07,1
403,svc-act-04,2
403,svc-hotel-05,2
403,svc-pkg-02,4
403,svc-act-08,2
403,svc-hotel-01,1
403,svc-hotel-02,3
403,svc-pkg-03,2
404,svc-xfer-01,2
404,svc-cruise-03,2
404,svc-xfer-02,2
404,svc-hotel-05,2
405,svc-cruise-01,4
405,svc-xfer-01,1
405,svc-hotel-08,3
405,svc-act-04,2
406,dest-0026,2
406,svc-act-03,5
406,dest-0018,1
406,svc-pkg-05,2
406,svc-act-09,2
406,svc-pkg-03,1
407,svc-xfer-03,3
407,svc-pkg-04,1
407,dest-0041,2
407,svc-act-05,1
408,dest-0015,1
408,dest-0006,2
408,svc-act-07,2
408,dest-0030,1
409,svc-pkg-03,2
409,svc-hotel-03,2
409,svc-hotel-08,2
409,svc-hotel-07,2
409,svc-pkg-05,3
409,svc-act-05,2
409,dest-0043,1
409,dest-0052,2
409,svc-hotel-01,5
409,svc-act-02,2
409,dest-0050,1
409,svc-hotel-06,2
409,svc-act-06,1
409,dest-0005,2
409,svc-act-07,2
409,svc-act-08,3
409,dest-0019,1
409,svc-cruise-04,1
409,dest-0047,2
409,svc-hotel-01,4
409,svc-act-03,3
409,dest-0009,2
409,dest-0060,1
409,svc-hotel-01,4
409,svc-hotel-06,3
409,svc-pkg-06,1
409,svc-cruise-01,3
409,dest-0034,3
409,svc-hotel-01,3
409,dest-0026,2
409,dest-0012,1
409,dest-0009,1
409,svc-cruise-01,2
409,svc-hotel-04,1
409,dest-0039,2
409,svc-pkg-04,1
409,svc-cruise-01,2
409,dest-0044,1
409,svc-act-03,3
410,svc-hotel-05,1
410,svc-hotel-01,3
410,dest-0028,2
410,svc-hotel-03,4
410,dest-0049,3
410,svc-act-05,2
410,svc-hotel-06,4
410,svc-pkg-02,5
410,dest-0018,1
410,dest-0021,1
410,svc-act-09,1
410,svc-hotel-03,4
410,svc-pkg-02,4
410,svc-hotel-08,1
410,svc-pkg-05,2
410,svc-act-10,3
410,svc-hotel-06,4
410,svc-act-07,1
410,dest-0007,2
410,svc-xfer-01,3
410,svc-act-03,2
411,svc-pkg-04,2
411,svc-pkg-05,2
411,dest-0016,1
411,svc-act-03,5
411,dest-0012,2
411,svc-hotel-06,2
412,svc-act-08,3
412,dest-0002,1
412,svc-hotel-03,4
412,svc-act-07,1
412,svc-xfer-03,2
412,dest-0053,1
412,dest-0015,3
412,svc-hotel-05,3
412,svc-pkg-02,4
412,svc-pkg-03,2
412,svc-hotel-06,4
412,svc-hotel-03,5
412,svc-act-03,2
412,svc-pkg-02,5
413,svc-act-02,2
413,dest-0046,2
413,dest-0060,3
413,svc-hotel-02,1
414,svc-hotel-02,2
414,dest-0014,1
414,svc-hotel-07,1
414,svc-act-01,2
414,svc-act-03,2
414,dest-0018,2
414,svc-cruise-01,3
415,svc-hotel-03,1
415,dest-0017,1
415,svc-hotel-02,1
416,svc-act-10,2
416,svc-hotel-01,2
416,svc-act-02,5
416,svc-act-08,1
416,svc-act-06,1
416,svc-act-05,2
416,dest-0020,2
416,svc-act-02,5
416,svc-act-02,4
416,svc-hotel-04,1
416,dest-0036,1
416,svc-act-08,2
416,dest-0002,1
416,svc-hotel-05,1
416,dest-0055,1
416,dest-0034,2
416,svc-act-09,3
416,svc-act-03,1
416,dest-0057,3
416,svc-pkg-04,2
416,svc-pkg-02,1
416,svc-pkg-05,2
416,svc-act-06,3
416,svc-hotel-01,1
416,dest-0037,2
417,svc-cruise-04,3
417,svc-cruise-01,5
417,dest-0020,2
418,dest-0002,1
418,svc-act-06,1
418,svc-act-04,2
418,svc-cruise-02,2
418,dest-0055,1
419,dest-0020,2
419,dest-0060,2
419,svc-xfer-03,1
419,svc-hotel-08,1
419,svc-hotel-03,3
419,svc-pkg-05,3
420,svc-cruise-01,2
420,svc-pkg-02,2
420,svc-cruise-04,4
420,svc-hotel-06,1
421,svc-cruise-04,3
421,svc-cruise-04,1
421,dest-0029,2
421,svc-hotel-03,3
421,svc-hotel-06,3
422,svc-pkg-03,2
422,svc-act-09,2
422,dest-0050,1
422,svc-act-02,4
423,svc-cruise-01,2
423,svc-cruise-03,2
423,dest-0041,3
423,dest-0021,1
423,svc-cruise-02,1
424,svc-act-05,1
424,svc-pkg-04,3
424,svc-act-07,1
425,dest-0035,1
425,svc-act-02,3
425,svc-hotel-02,2
425,dest-0037,2
425,dest-0058,3
425,dest-0002,2
426,dest-0050,3
426,svc-act-03,3
426,svc-hotel-01,3
426,dest-0024,1
426,svc-cruise-04,2
426,svc-hotel-06,3
426,svc-pkg-06,2
426,dest-0018,1
426,svc-hotel-03,1
426,svc-hotel-01,4
426,svc-hotel-06,3
426,svc-hotel-04,1
426,svc-act-03,2
426,svc-act-10,2
426,svc-hotel-01,4
426,svc-hotel-06,2
426,svc-cruise-01,3
426,svc-hotel-08,1
426,svc-cruise-01,1
426,svc-pkg-03,2
426,svc-hotel-05,1
426,dest-0049,1
426,svc-pkg-05,2
426,svc-pkg-04,3
426,svc-cruise-01,3
426,svc-cruise-03,2
426,dest-0010,2
426,svc-act-08,1
426,dest-0057,1
426,dest-0047,2
427,dest-0023,3
427,dest-0017,1
427,svc-hotel-07,1
427,svc-act-02,3
427,dest-0003,1
427,dest-0008,2
427,svc-xfer-01,2
427,dest-0033,2
427,svc-act-08,2
427,dest-0010,1
427,svc-act-10,1
427,svc-hotel-02,2
427,svc-xfer-02,3
427,dest-0060,2
427,svc-hotel-02,3
427,svc-hotel-05,5
427,svc-act-04,3
427,svc-hotel-05,5
427,svc-hotel-01,3
427,dest-0046,1
427,dest-0051,2
427,dest-0022,3
427,dest-0026,2
427,svc-xfer-03,2
427,svc-hotel-05,3
427,svc-hotel-02,2
427,svc-act-09,1
427,svc-act-02,1
427,svc-hotel-04,3
427,dest-0050,1
427,dest-0056,1
427,dest-0044,1
427,dest-0037,1
427,svc-hotel-05,5
427,svc-act-05,1
427,dest-0028,1
427,svc-hotel-01,1
427,svc-hotel-08,2
427,svc-act-04,1
427,svc-act-09,2
427,svc-hotel-07,2
427,svc-hotel-02,3
427,dest-0006,1
427,svc-xfer-03,3
428,svc-act-03,2
428,dest-0029,2
428,svc-hotel-08,2
428,svc-hotel-02,2
428,svc-cruise-04,3
428,svc-cruise-03,1
428,svc-cruise-01,3
428,svc-hotel-05,2
428,svc-cruise-04,4
428,svc-cruise-04,3
428,svc-xfer-03,2
428,svc-cruise-03,3
428,svc-act-01,1
428,dest-0034,1
429,svc-act-08,4
429,dest-0009,3
429,svc-pkg-05,3
429,svc-pkg-05,3
429,dest-0015,1
429,svc-pkg-06,2
429,svc-act-08,4
429,svc-hotel-03,3
429,svc-xfer-01,3
430,svc-pkg-05,4
430,svc-hotel-01,5
430,svc-hotel-06,1
431,svc-hotel-03,4
431,svc-pkg-02,4
431,svc-act-09,1
431,svc-act-09,2
431,dest-0031,1
431,svc-hotel-03,5
431,svc-act-08,1
431,svc-xfer-03,2
431,svc-act-10,2
431,svc-hotel-01,2
431,svc-hotel-02,1
431,svc-pkg-05,3
431,svc-act-03,1
431,dest-0060,2
431,dest-0040,3
432,svc-act-01,2
432,svc-act-06,1
432,svc-act-08,2
432,svc-act-02,3
432,svc-hotel-02,1
432,svc-act-04,1
432,svc-hotel-05,1
432,svc-pkg-01,1
432,dest-0003,2
432,svc-act-10,1
432,svc-act-02,5
432,svc-hotel-02,2
432,svc-pkg-04,3
432,svc-act-02,5
432,svc-pkg-05,3
432,svc-act-02,5
432,dest-0015,3
432,dest-0042,2
433,svc-pkg-06,1
433,svc-pkg-05,1
433,svc-act-08,5
433,dest-0038,1
433,dest-0022,2
433,dest-0043,3
433,svc-xfer-01,1
433,svc-pkg-05,2
433,svc-hotel-08,3
433,svc-hotel-07,1
433,svc-hotel-06,1
433,svc-hotel-03,1
433,dest-0022,2
433,svc-xfer-02,2
433,svc-pkg-02,2
433,svc-xfer-03,1
433,svc-pkg-02,2
433,svc-xfer-01,3
434,svc-hotel-06,2
434,dest-0048,2
434,dest-0016,2
434,svc-pkg-03,2
434,svc-act-08,3
434,svc-act-04,2
434,dest-0050,2
435,dest-0040,2
435,dest-0056,3
435,svc-pkg-04,4
435,svc-act-02,4
435,dest-0029,2
435,svc-act-02,4
435,svc-hotel-04,2
435,dest-0015,1
435,svc-act-06,3
435,dest-0021,2
435,svc-act-01,1
435,svc-pkg-04,4
435,dest-0031,1
435,dest-0005,2
435,svc-act-06,1
435,svc-pkg-04,3
435,dest-0013,3
435,svc-xfer-01,1
435,dest-0059,2
435,dest-0007,1
435,svc-hotel-03,1
435,dest-0024,1
435,svc-hotel-06,1
435,svc-hotel-02,3
436,svc-act-03,5
436,dest-0042,1
436,svc-pkg-04,1
437,svc-hotel-05,2
437,svc-act-10,3
437,svc-act-02,4
437,dest-0005,2
437,svc-hotel-08,2
437,dest-0036,2
437,svc-pkg-04,4
437,svc-hotel-04,2
437,svc-hotel-06,3
437,svc-act-06,3
438,dest-0032,2
438,svc-act-08,4
438,svc-pkg-05,3
438,dest-0034,1
438,dest-0057,2
438,dest-0020,1
438,svc-hotel-08,3
438,svc-act-03,1
438,svc-pkg-01,1
438,svc-hotel-02,3
438,svc-pkg-05,5
438,svc-hotel-06,1
438,svc-hotel-08,1
439,svc-cruise-01,2
