en_name;wikidata_id;filename;es;fr;de;it;en;pt;nl;ru;ja;zh;ar;pl;sv;he;el;ro;tr;id;vi;th;ko;cs;da;no;fi;hu;uk;fa;bn;hi
Azerbaijan;Q227;;https://es.wikivoyage.org/wiki/Azerbaiy%C3%A1n;https://fr.wikivoyage.org/wiki/Azerba%C3%AFdjan;https://de.wikivoyage.org/wiki/Aserbaidschan;https://it.wikivoyage.org/wiki/Azerbaigian;https://en.wikivoyage.org/wiki/Azerbaijan;https://pt.wikivoyage.org/wiki/Azerbaij%C3%A3o;https://nl.wikivoyage.org/wiki/Azerbeidzjan;https://ru.wikivoyage.org/wiki/%D0%90%D0%B7%D0%B5%D1%80%D0%B1%D0%B0%D0%B9%D0%B4%D0%B6%D0%B0%D0%BD;https://ja.wikivoyage.org/wiki/%E3%82%A2%E3%82%BC%E3%83%AB%E3%83%90%E3%82%A4%E3%82%B8%E3%83%A3%E3%83%B3;https://zh.wikivoyage.org/wiki/%E9%98%BF%E5%A1%9E%E6%8B%9C%E7%96%86;;https://pl.wikivoyage.org/wiki/Azerbejd%C5%BCan;https://sv.wikivoyage.org/wiki/Azerbajdzjan;https://he.wikivoyage.org/wiki/%D7%90%D7%96%D7%A8%D7%91%D7%99%D7%99%D7%92%27%D7%9F;https://el.wikivoyage.org/wiki/%CE%91%CE%B6%CE%B5%CF%81%CE%BC%CF%80%CE%B1%CF%8A%CF%84%CE%B6%CE%AC%CE%BD;https://ro.wikivoyage.org/wiki/Azerbaijan;https://tr.wikivoyage.org/wiki/Azerbaycan;https://id.wikivoyage.org/wiki/Azerbaijan;https://vi.wikivoyage.org/wiki/Azerbaijan;;;https://cs.wikivoyage.org/wiki/%C3%81zerb%C3%A1jd%C5%BE%C3%A1n;;;https://fi.wikivoyage.org/wiki/Azerbaid%C5%BEan;;https://uk.wikivoyage.org/wiki/%D0%90%D0%B7%D0%B5%D1%80%D0%B1%D0%B0%D0%B9%D0%B4%D0%B6%D0%B0%D0%BD;https://fa.wikivoyage.org/wiki/%D8%AC%D9%85%D9%87%D9%88%D8%B1%DB%8C_%D8%A2%D8%B0%D8%B1%D8%A8%D8%A7%DB%8C%D8%AC%D8%A7%D9%86;https://bn.wikivoyage.org/wiki/%E0%A6%86%E0%A6%9C%E0%A6%BE%E0%A6%B0%E0%A6%AC%E0%A6%BE%E0%A6%87%E0%A6%9C%E0%A6%BE%E0%A6%A8;https://hi.wikivoyage.org/wiki/%E0%A4%86%E0%A4%9C%E0%A4%BC%E0%A4%B0%E0%A4%AC%E0%A4%BE%E0%A4%87%E0%A4%9C%E0%A4%BE%E0%A4%A8
Bahamas;Q778;;https://es.wikivoyage.org/wiki/Bahamas;https://fr.wikivoyage.org/wiki/Bahamas;https://de.wikivoyage.org/wiki/Bahamas;https://it.wikivoyage.org/wiki/Bahamas;https://en.wikivoyage.org/wiki/Bahamas;https://pt.wikivoyage.org/wiki/Bahamas;https://nl.wikivoyage.org/wiki/Bahama%27s;https://ru.wikivoyage.org/wiki/%D0%91%D0%B0%D0%B3%D0%B0%D0%BC%D1%81%D0%BA%D0%B8%D0%B5_%D0%9E%D1%81%D1%82%D1%80%D0%BE%D0%B2%D0%B0;https://ja.wikivoyage.org/wiki/%E3%83%90%E3%83%8F%E3%83%9E;https://zh.wikivoyage.org/wiki/%E5%B7%B4%E5%93%88%E9%A9%AC;;https://pl.wikivoyage.org/wiki/Bahamy;https://sv.wikivoyage.org/wiki/Bahamas;https://he.wikivoyage.org/wiki/%D7%90%D7%99%D7%99_%D7%91%D7%94%D7%90%D7%9E%D7%94;https://el.wikivoyage.org/wiki/%CE%9C%CF%80%CE%B1%CF%87%CE%AC%CE%BC%CE%B5%CF%82;https://ro.wikivoyage.org/wiki/Bahamas;;;https://vi.wikivoyage.org/wiki/Bahamas;;;https://cs.wikivoyage.org/wiki/Bahamy;;;https://fi.wikivoyage.org/wiki/Bahama;;https://uk.wikivoyage.org/wiki/%D0%91%D0%B0%D0%B3%D0%B0%D0%BC%D1%81%D1%8C%D0%BA%D1%96_%D0%9E%D1%81%D1%82%D1%80%D0%BE%D0%B2%D0%B8;https://fa.wikivoyage.org/wiki/%D8%A8%D8%A7%D9%87%D8%A7%D9%85%D8%A7;https://bn.wikivoyage.org/wiki/%E0%A6%AC%E0%A6%BE%E0%A6%B9%E0%A6%BE%E0%A6%AE%E0%A6%BE%E0%A6%B8;
Bahrain;Q398;;https://es.wikivoyage.org/wiki/Bar%C3%A9in;https://fr.wikivoyage.org/wiki/Bahre%C3%AFn;https://de.wikivoyage.org/wiki/Bahrain;https://it.wikivoyage.org/wiki/Bahrein;https://en.wikivoyage.org/wiki/Bahrain;https://pt.wikivoyage.org/wiki/Bahrein;https://nl.wikivoyage.org/wiki/Bahrein;https://ru.wikivoyage.org/wiki/%D0%91%D0%B0%D1%85%D1%80%D0%B5%D0%B9%D0%BD;https://ja.wikivoyage.org/wiki/%E3%83%90%E3%83%BC%E3%83%AC%E3%83%BC%E3%83%B3;https://zh.wikivoyage.org/wiki/%E5%B7%B4%E6%9E%97;;https://pl.wikivoyage.org/wiki/Bahrajn;https://sv.wikivoyage.org/wiki/Bahrain;https://he.wikivoyage.org/wiki/%D7%91%D7%97%D7%A8%D7%99%D7%99%D7%9F;https://el.wikivoyage.org/wiki/%CE%9C%CF%80%CE%B1%CF%87%CF%81%CE%AD%CE%B9%CE%BD;;https://tr.wikivoyage.org/wiki/Bahreyn;https://id.wikivoyage.org/wiki/Bahrain;https://vi.wikivoyage.org/wiki/Bahrain;;;https://cs.wikivoyage.org/wiki/Bahrajn;;;https://fi.wikivoyage.org/wiki/Bahrain;;https://uk.wikivoyage.org/wiki/%D0%91%D0%B0%D1%85%D1%80%D0%B5%D0%B9%D0%BD;https://fa.wikivoyage.org/wiki/%D8%A8%D8%AD%D8%B1%DB%8C%D9%86;https://bn.wikivoyage.org/wiki/%E0%A6%AC%E0%A6%BE%E0%A6%B9%E0%A6%B0%E0%A6%BE%E0%A6%87%E0%A6%A8;
Bangladesh;Q902;;https://es.wikivoyage.org/wiki/Banglad%C3%A9s;https://fr.wikivoyage.org/wiki/Bangladesh;https://de.wikivoyage.org/wiki/Bangladesch;https://it.wikivoyage.org/wiki/Bangladesh;https://en.wikivoyage.org/wiki/Bangladesh;https://pt.wikivoyage.org/wiki/Bangladesh;https://nl.wikivoyage.org/wiki/Bangladesh;https://ru.wikivoyage.org/wiki/%D0%91%D0%B0%D0%BD%D0%B3%D0%BB%D0%B0%D0%B4%D0%B5%D1%88;https://ja.wikivoyage.org/wiki/%E3%83%90%E3%83%B3%E3%82%B0%E3%83%A9%E3%83%87%E3%82%B7%E3%83%A5;https://zh.wikivoyage.org/wiki/%E5%AD%9F%E5%8A%A0%E6%8B%89%E5%9B%BD;;https://pl.wikivoyage.org/wiki/Bangladesz;https://sv.wikivoyage.org/wiki/Bangladesh;https://he.wikivoyage.org/wiki/%D7%91%D7%A0%D7%92%D7%9C%D7%93%D7%A9;https://el.wikivoyage.org/wiki/%CE%9C%CF%80%CE%B1%CE%BD%CE%B3%CE%BA%CE%BB%CE%B1%CE%BD%CF%84%CE%AD%CF%82;https://ro.wikivoyage.org/wiki/Bangladesh;https://tr.wikivoyage.org/wiki/Banglade%C5%9F;https://id.wikivoyage.org/wiki/Bangladesh;https://vi.wikivoyage.org/wiki/Bangladesh;;;https://cs.wikivoyage.org/wiki/Banglad%C3%A9%C5%A1;;;https://fi.wikivoyage.org/wiki/Bangladesh;;https://uk.wikivoyage.org/wiki/%D0%91%D0%B0%D0%BD%D0%B3%D0%BB%D0%B0%D0%B4%D0%B5%D1%88;https://fa.wikivoyage.org/wiki/%D8%A8%D9%86%DA%AF%D9%84%D8%A7%D8%AF%D8%B4;https://bn.wikivoyage.org/wiki/%E0%A6%AC%E0%A6%BE%E0%A6%82%E0%A6%B2%E0%A6%BE%E0%A6%A6%E0%A7%87%E0%A6%B6;https://hi.wikivoyage.org/wiki/%E0%A4%AC%E0%A4%BE%E0%A4%82%E0%A4%97%E0%A5%8D%E0%A4%B2%E0%A4%BE%E0%A4%A6%E0%A5%87%E0%A4%B6
Barbados;Q244;;https://es.wikivoyage.org/wiki/Barbados;https://fr.wikivoyage.org/wiki/Barbade;https://de.wikivoyage.org/wiki/Barbados;https://it.wikivoyage.org/wiki/Barbados;https://en.wikivoyage.org/wiki/Barbados;https://pt.wikivoyage.org/wiki/Barbados;https://nl.wikivoyage.org/wiki/Barbados;https://ru.wikivoyage.org/wiki/%D0%91%D0%B0%D1%80%D0%B1%D0%B0%D0%B4%D0%BE%D1%81;https://ja.wikivoyage.org/wiki/%E3%83%90%E3%83%AB%E3%83%90%E3%83%89%E3%82%B9;https://zh.wikivoyage.org/wiki/%E5%B7%B4%E5%B7%B4%E5%A4%9A%E6%96%AF;;https://pl.wikivoyage.org/wiki/Barbados;https://sv.wikivoyage.org/wiki/Barbados;https://he.wikivoyage.org/wiki/%D7%91%D7%A8%D7%91%D7%93%D7%95%D7%A1;https://el.wikivoyage.org/wiki/%CE%9C%CF%80%CE%B1%CF%81%CE%BC%CF%80%CE%AC%CE%BD%CF%84%CE%BF%CF%82;;;;https://vi.wikivoyage.org/wiki/Barbados;;;https://cs.wikivoyage.org/wiki/Barbados;;;https://fi.wikivoyage.org/wiki/Barbados;;https://uk.wikivoyage.org/wiki/%D0%91%D0%B0%D1%80%D0%B1%D0%B0%D0%B4%D0%BE%D1%81;https://fa.wikivoyage.org/wiki/%D8%A8%D8%A7%D8%B1%D8%A8%D8%A7%D8%AF%D9%88%D8%B3;https://bn.wikivoyage.org/wiki/%E0%A6%AC%E0%A6%BE%E0%A6%B0%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%A1%E0%A7%8B%E0%A6%B8;
Belarus;Q184;;https://es.wikivoyage.org/wiki/Bielorrusia;https://fr.wikivoyage.org/wiki/Bi%C3%A9lorussie;https://de.wikivoyage.org/wiki/Belarus;https://it.wikivoyage.org/wiki/Bielorussia;https://en.wikivoyage.org/wiki/Belarus;https://pt.wikivoyage.org/wiki/Bielorr%C3%BAssia;https://nl.wikivoyage.org/wiki/Wit-Rusland;https://ru.wikivoyage.org/wiki/%D0%91%D0%B5%D0%BB%D0%BE%D1%80%D1%83%D1%81%D1%81%D0%B8%D1%8F;https://ja.wikivoyage.org/wiki/%E3%83%99%E3%83%A9%E3%83%AB%E3%83%BC%E3%82%B7;https://zh.wikivoyage.org/wiki/%E7%99%BD%E4%BF%84%E7%BD%97%E6%96%AF;;https://pl.wikivoyage.org/wiki/Bia%C5%82oru%C5%9B;https://sv.wikivoyage.org/wiki/Vitryssland;https://he.wikivoyage.org/wiki/%D7%91%D7%9C%D7%90%D7%A8%D7%95%D7%A1;https://el.wikivoyage.org/wiki/%CE%9B%CE%B5%CF%85%CE%BA%CE%BF%CF%81%CF%89%CF%83%CE%AF%CE%B1;https://ro.wikivoyage.org/wiki/Belarus;https://tr.wikivoyage.org/wiki/Beyaz_Rusya;https://id.wikivoyage.org/wiki/Belarus;https://vi.wikivoyage.org/wiki/Belarus;;;https://cs.wikivoyage.org/wiki/B%C4%9Blorusko;;;https://fi.wikivoyage.org/wiki/Valko-Ven%C3%A4j%C3%A4;;https://uk.wikivoyage.org/wiki/%D0%91%D1%96%D0%BB%D0%BE%D1%80%D1%83%D1%81%D1%8C;https://fa.wikivoyage.org/wiki/%D8%A8%D9%84%D8%A7%D8%B1%D9%88%D8%B3;https://bn.wikivoyage.org/wiki/%E0%A6%AC%E0%A7%87%E0%A6%B2%E0%A6%BE%E0%A6%B0%E0%A7%81%E0%A6%B6;
Belgium;Q31;;https://es.wikivoyage.org/wiki/B%C3%A9lgica;https://fr.wikivoyage.org/wiki/Belgique;https://de.wikivoyage.org/wiki/Belgien;https://it.wikivoyage.org/wiki/Belgio;https://en.wikivoyage.org/wiki/Belgium;https://pt.wikivoyage.org/wiki/B%C3%A9lgica;https://nl.wikivoyage.org/wiki/Belgi%C3%AB;https://ru.wikivoyage.org/wiki/%D0%91%D0%B5%D0%BB%D1%8C%D0%B3%D0%B8%D1%8F;https://ja.wikivoyage.org/wiki/%E3%83%99%E3%83%AB%E3%82%AE%E3%83%BC;https://zh.wikivoyage.org/wiki/%E6%AF%94%E5%88%A9%E6%97%B6;;https://pl.wikivoyage.org/wiki/Belgia;https://sv.wikivoyage.org/wiki/Belgien;https://he.wikivoyage.org/wiki/%D7%91%D7%9C%D7%92%D7%99%D7%94;https://el.wikivoyage.org/wiki/%CE%92%CE%AD%CE%BB%CE%B3%CE%B9%CE%BF;https://ro.wikivoyage.org/wiki/Belgia;https://tr.wikivoyage.org/wiki/Bel%C3%A7ika;https://id.wikivoyage.org/wiki/Belgia;https://vi.wikivoyage.org/wiki/B%E1%BB%89;;;https://cs.wikivoyage.org/wiki/Belgie;;;https://fi.wikivoyage.org/wiki/Belgia;;https://uk.wikivoyage.org/wiki/%D0%91%D0%B5%D0%BB%D1%8C%D0%B3%D1%96%D1%8F;https://fa.wikivoyage.org/wiki/%D8%A8%D9%84%DA%98%DB%8C%DA%A9;https://bn.wikivoyage.org/wiki/%E0%A6%AC%E0%A7%87%E0%A6%B2%E0%A6%9C%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A6%BE%E0%A6%AE;
Belize;Q242;;https://es.wikivoyage.org/wiki/Belice;https://fr.wikivoyage.org/wiki/Belize;https://de.wikivoyage.org/wiki/Belize;https://it.wikivoyage.org/wiki/Belize;https://en.wikivoyage.org/wiki/Belize;https://pt.wikivoyage.org/wiki/Belize;https://nl.wikivoyage.org/wiki/Belize;https://ru.wikivoyage.org/wiki/%D0%91%D0%B5%D0%BB%D0%B8%D0%B7;https://ja.wikivoyage.org/wiki/%E3%83%99%E3%83%AA%E3%83%BC%E3%82%BA;https://zh.wikivoyage.org/wiki/%E4%BC%AF%E5%88%A9%E5%85%B9;;https://pl.wikivoyage.org/wiki/Belize;https://sv.wikivoyage.org/wiki/Belize;https://he.wikivoyage.org/wiki/%D7%91%D7%9C%D7%99%D7%96;https://el.wikivoyage.org/wiki/%CE%9C%CF%80%CE%B5%CE%BB%CE%AF%CE%B6;;;https://id.wikivoyage.org/wiki/Belize;https://vi.wikivoyage.org/wiki/Belize;;;https://cs.wikivoyage.org/wiki/Belize;;;https://fi.wikivoyage.org/wiki/Belize;;https://uk.wikivoyage.org/wiki/%D0%91%D0%B5%D0%BB%D1%96%D0%B7;https://fa.wikivoyage.org/wiki/%D8%A8%D9%84%DB%8C%D8%B2;https://bn.wikivoyage.org/wiki/%E0%A6%AC%E0%A7%87%E0%A6%B2%E0%A6%BF%E0%A6%9C;
Benin;Q962;;https://es.wikivoyage.org/wiki/Ben%C3%ADn;https://fr.wikivoyage.org/wiki/B%C3%A9nin;https://de.wikivoyage.org/wiki/Benin;https://it.wikivoyage.org/wiki/Benin;https://en.wikivoyage.org/wiki/Benin;https://pt.wikivoyage.org/wiki/Benin;https://nl.wikivoyage.org/wiki/Benin;https://ru.wikivoyage.org/wiki/%D0%91%D0%B5%D0%BD%D0%B8%D0%BD;https://ja.wikivoyage.org/wiki/%E3%83%99%E3%83%8A%E3%83%B3;https://zh.wikivoyage.org/wiki/%E8%B4%9D%E5%AE%81;;https://pl.wikivoyage.org/wiki/Benin;https://sv.wikivoyage.org/wiki/Benin;https://he.wikivoyage.org/wiki/%D7%91%D7%A0%D7%99%D7%9F;https://el.wikivoyage.org/wiki/%CE%9C%CF%80%CE%B5%CE%BD%CE%AF%CE%BD;;;https://id.wikivoyage.org/wiki/Benin;https://vi.wikivoyage.org/wiki/B%C3%A9nin;;;https://cs.wikivoyage.org/wiki/Benin;;;https://fi.wikivoyage.org/wiki/Benin;;https://uk.wikivoyage.org/wiki/%D0%91%D0%B5%D0%BD%D1%96%D0%BD;https://fa.wikivoyage.org/wiki/%D8%A8%D9%86%DB%8C%D9%86;https://bn.wikivoyage.org/wiki/%E0%A6%AC%E0%A7%87%E0%A6%A8%E0%A6%BF%E0%A6%A8;
Bhutan;Q917;;https://es.wikivoyage.org/wiki/But%C3%A1n;https://fr.wikivoyage.org/wiki/Bhoutan;https://de.wikivoyage.org/wiki/Bhutan;https://it.wikivoyage.org/wiki/Bhutan;https://en.wikivoyage.org/wiki/Bhutan;https://pt.wikivoyage.org/wiki/But%C3%A3o;https://nl.wikivoyage.org/wiki/Bhutan;https://ru.wikivoyage.org/wiki/%D0%91%D1%83%D1%82%D0%B0%D0%BD;https://ja.wikivoyage.org/wiki/%E3%83%96%E3%83%BC%E3%82%BF%E3%83%B3;https://zh.wikivoyage.org/wiki/%E4%B8%8D%E4%B8%B9;;https://pl.wikivoyage.org/wiki/Bhutan;https://sv.wikivoyage.org/wiki/Bhutan;https://he.wikivoyage.org/wiki/%D7%91%D7%94%D7%95%D7%98%D7%9F;https://el.wikivoyage.org/wiki/%CE%9C%CF%80%CE%BF%CF%85%CF%84%CE%AC%CE%BD;https://ro.wikivoyage.org/wiki/Bhutan;https://tr.wikivoyage.org/wiki/Bhutan;https://id.wikivoyage.org/wiki/Bhutan;https://vi.wikivoyage.org/wiki/Bhutan;;;https://cs.wikivoyage.org/wiki/Bh%C3%BAt%C3%A1n;;;https://fi.wikivoyage.org/wiki/Bhutan;;https://uk.wikivoyage.org/wiki/%D0%91%D1%83%D1%82%D0%B0%D0%BD;https://fa.wikivoyage.org/wiki/%D8%A8%D9%88%D8%AA%D8%A7%D9%86;https://bn.wikivoyage.org/wiki/%E0%A6%AD%E0%A7%82%E0%A6%9F%E0%A6%BE%E0%A6%A8;https://hi.wikivoyage.org/wiki/%E0%A4%AD%E0%A5%82%E0%A4%9F%E0%A4%BE%E0%A4%A8
Bolivia;Q750;;https://es.wikivoyage.org/wiki/Bolivia;https://fr.wikivoyage.org/wiki/Bolivie;https://de.wikivoyage.org/wiki/Bolivien;https://it.wikivoyage.org/wiki/Bolivia;https://en.wikivoyage.org/wiki/Bolivia;https://pt.wikivoyage.org/wiki/Bol%C3%ADvia;https://nl.wikivoyage.org/wiki/Bolivia;https://ru.wikivoyage.org/wiki/%D0%91%D0%BE%D0%BB%D0%B8%D0%B2%D0%B8%D1%8F;https://ja.wikivoyage.org/wiki/%E3%83%9C%E3%83%AA%E3%83%93%E3%82%A2;https://zh.wikivoyage.org/wiki/%E7%8E%BB%E5%88%A9%E7%B6%AD%E4%BA%9E;;https://pl.wikivoyage.org/wiki/Boliwia;https://sv.wikivoyage.org/wiki/Bolivia;https://he.wikivoyage.org/wiki/%D7%91%D7%95%D7%9C%D7%99%D7%91%D7%99%D7%94;https://el.wikivoyage.org/wiki/%CE%92%CE%BF%CE%BB%CE%B9%CE%B2%CE%AF%CE%B1;https://ro.wikivoyage.org/wiki/Bolivia;https://tr.wikivoyage.org/wiki/Bolivya;https://id.wikivoyage.org/wiki/Bolivia;https://vi.wikivoyage.org/wiki/Bolivia;;;https://cs.wikivoyage.org/wiki/Bol%C3%ADvie;;;https://fi.wikivoyage.org/wiki/Bolivia;;https://uk.wikivoyage.org/wiki/%D0%91%D0%BE%D0%BB%D1%96%D0%B2%D1%96%D1%8F;https://fa.wikivoyage.org/wiki/%D8%A8%D9%88%D9%84%DB%8C%D9%88%DB%8C;https://bn.wikivoyage.org/wiki/%E0%A6%AC%E0%A6%B2%E0%A6%BF%E0%A6%AD%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A6%BE;
Bosnia and Herzegovina;Q225;;https://es.wikivoyage.org/wiki/Bosnia-Herzegovina;https://fr.wikivoyage.org/wiki/Bosnie-Herz%C3%A9govine;https://de.wikivoyage.org/wiki/Bosnien_und_Herzegowina;https://it.wikivoyage.org/wiki/Bosnia_ed_Erzegovina;https://en.wikivoyage.org/wiki/Bosnia_and_Herzegovina;https://pt.wikivoyage.org/wiki/B%C3%B3snia-Herzegovina;https://nl.wikivoyage.org/wiki/Bosni%C3%AB_en_Herzegovina;https://ru.wikivoyage.org/wiki/%D0%91%D0%BE%D1%81%D0%BD%D0%B8%D1%8F_%D0%B8_%D0%93%D0%B5%D1%80%D1%86%D0%B5%D0%B3%D0%BE%D0%B2%D0%B8%D0%BD%D0%B0;https://ja.wikivoyage.org/wiki/%E3%83%9C%E3%82%B9%E3%83%8B%E3%82%A2%E3%83%BB%E3%83%98%E3%83%AB%E3%83%84%E3%82%A7%E3%82%B4%E3%83%93%E3%83%8A;https://zh.wikivoyage.org/wiki/%E6%B3%A2%E9%BB%91;;https://pl.wikivoyage.org/wiki/Bo%C5%9Bnia_i_Hercegowina;https://sv.wikivoyage.org/wiki/Bosnien_och_Hercegovina;https://he.wikivoyage.org/wiki/%D7%91%D7%95%D7%A1%D7%A0%D7%99%D7%94_%D7%95%D7%94%D7%A8%D7%A6%D7%92%D7%95%D7%91%D7%99%D7%A0%D7%94;https://el.wikivoyage.org/wiki/%CE%92%CE%BF%CF%83%CE%BD%CE%AF%CE%B1_%CE%BA%CE%B1%CE%B9_%CE%95%CF%81%CE%B6%CE%B5%CE%B3%CE%BF%CE%B2%CE%AF%CE%BD%CE%B7;https://ro.wikivoyage.org/wiki/Bosnia_%C8%99i_Her%C8%9Begovina;https://tr.wikivoyage.org/wiki/Bosna-Hersek;https://id.wikivoyage.org/wiki/Bosnia_dan_Herzegovina;https://vi.wikivoyage.org/wiki/Bosna_v%C3%A0_Hercegovina;;;https://cs.wikivoyage.org/wiki/Bosna_a_Hercegovina;;;https://fi.wikivoyage.org/wiki/Bosnia_ja_Hertsegovina;;https://uk.wikivoyage.org/wiki/%D0%91%D0%BE%D1%81%D0%BD%D1%96%D1%8F_%D1%96_%D0%93%D0%B5%D1%80%D1%86%D0%B5%D0%B3%D0%BE%D0%B2%D0%B8%D0%BD%D0%B0;https://fa.wikivoyage.org/wiki/%D8%A8%D9%88%D8%B3%D9%86%DB%8C_%D9%88_%D9%87%D8%B1%D8%B2%DA%AF%D9%88%DB%8C%D9%86;https://bn.wikivoyage.org/wiki/%E0%A6%AC%E0%A6%B8%E0%A6%A8%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A6%BE_%E0%A6%93_%E0%A6%B9%E0%A6%BE%E0%A6%B0%E0%A7%8D%E0%A6%9C%E0%A7%87%E0%A6%97%E0%A7%8B%E0%A6%AD%E0%A6%BF%E0%A6%A8%E0%A6%BE;
Botswana;Q963;;https://es.wikivoyage.org/wiki/Botsuana;https://fr.wikivoyage.org/wiki/Botswana;https://de.wikivoyage.org/wiki/Botsuana;https://it.wikivoyage.org/wiki/Botswana;https://en.wikivoyage.org/wiki/Botswana;https://pt.wikivoyage.org/wiki/Botsuana;https://nl.wikivoyage.org/wiki/Botswana;https://ru.wikivoyage.org/wiki/%D0%91%D0%BE%D1%82%D1%81%D0%B2%D0%B0%D0%BD%D0%B0;https://ja.wikivoyage.org/wiki/%E3%83%9C%E3%83%84%E3%83%AF%E3%83%8A;https://zh.wikivoyage.org/wiki/%E5%8D%9A%E8%8C%A8%E7%93%A6%E7%BA%B3;;https://pl.wikivoyage.org/wiki/Botswana;https://sv.wikivoyage.org/wiki/Botswana;https://he.wikivoyage.org/wiki/%D7%91%D7%95%D7%98%D7%A1%D7%95%D7%90%D7%A0%D7%94;https://el.wikivoyage.org/wiki/%CE%9C%CF%80%CE%BF%CF%84%CF%83%CE%BF%CF%85%CE%AC%CE%BD%CE%B1;https://ro.wikivoyage.org/wiki/Botswana;;https://id.wikivoyage.org/wiki/Botswana;https://vi.wikivoyage.org/wiki/Botswana;;;https://cs.wikivoyage.org/wiki/Botswana;;;https://fi.wikivoyage.org/wiki/Botswana;;https://uk.wikivoyage.org/wiki/%D0%91%D0%BE%D1%82%D1%81%D0%B2%D0%B0%D0%BD%D0%B0;https://fa.wikivoyage.org/wiki/%D8%A8%D9%88%D8%AA%D8%B3%D9%88%D8%A7%D9%86%D8%A7;https://bn.wikivoyage.org/wiki/%E0%A6%AC%E0%A6%A4%E0%A6%B8%E0%A7%8B%E0%A6%AF%E0%A6%BC%E0%A6%BE%E0%A6%A8%E0%A6%BE;
Brazil;Q155;;https://es.wikivoyage.org/wiki/Brasil;https://fr.wikivoyage.org/wiki/Br%C3%A9sil;https://de.wikivoyage.org/wiki/Brasilien;https://it.wikivoyage.org/wiki/Brasile;https://en.wikivoyage.org/wiki/Brazil;https://pt.wikivoyage.org/wiki/Brasil;https://nl.wikivoyage.org/wiki/Brazili%C3%AB;https://ru.wikivoyage.org/wiki/%D0%91%D1%80%D0%B0%D0%B7%D0%B8%D0%BB%D0%B8%D1%8F;https://ja.wikivoyage.org/wiki/%E3%83%96%E3%83%A9%E3%82%B8%E3%83%AB;https://zh.wikivoyage.org/wiki/%E5%B7%B4%E8%A5%BF;;https://pl.wikivoyage.org/wiki/Brazylia;https://sv.wikivoyage.org/wiki/Brasilien;https://he.wikivoyage.org/wiki/%D7%91%D7%A8%D7%96%D7%99%D7%9C;https://el.wikivoyage.org/wiki/%CE%92%CF%81%CE%B1%CE%B6%CE%B9%CE%BB%CE%AF%CE%B1;https://ro.wikivoyage.org/wiki/Brazilia;https://tr.wikivoyage.org/wiki/Brezilya;https://id.wikivoyage.org/wiki/Brasil;https://vi.wikivoyage.org/wiki/Brasil;;;https://cs.wikivoyage.org/wiki/Braz%C3%ADlie;;;https://fi.wikivoyage.org/wiki/Brasilia;;https://uk.wikivoyage.org/wiki/%D0%91%D1%80%D0%B0%D0%B7%D0%B8%D0%BB%D1%96%D1%8F;https://fa.wikivoyage.org/wiki/%D8%A8%D8%B1%D8%B2%DB%8C%D9%84;https://bn.wikivoyage.org/wiki/%E0%A6%AC%E0%A7%8D%E0%A6%B0%E0%A6%BE%E0%A6%9C%E0%A6%BF%E0%A6%B2;
Brunei;Q921;;https://es.wikivoyage.org/wiki/Brun%C3%A9i;https://fr.wikivoyage.org/wiki/Brunei;https://de.wikivoyage.org/wiki/Brunei;https://it.wikivoyage.org/wiki/Brunei;https://en.wikivoyage.org/wiki/Brunei;https://pt.wikivoyage.org/wiki/Brunei;https://nl.wikivoyage.org/wiki/Brunei;https://ru.wikivoyage.org/wiki/%D0%91%D1%80%D1%83%D0%BD%D0%B5%D0%B9;https://ja.wikivoyage.org/wiki/%E3%83%96%E3%83%AB%E3%83%8D%E3%82%A4;https://zh.wikivoyage.org/wiki/%E6%96%87%E8%8E%B1;;https://pl.wikivoyage.org/wiki/Brunei;https://sv.wikivoyage.org/wiki/Brunei;https://he.wikivoyage.org/wiki/%D7%91%D7%A8%D7%95%D7%A0%D7%99%D7%99;https://el.wikivoyage.org/wiki/%CE%9C%CF%80%CF%81%CE%BF%CF%85%CE%BD%CE%AD%CE%B9;https://ro.wikivoyage.org/wiki/Brunei;https://tr.wikivoyage.org/wiki/Brunei;https://id.wikivoyage.org/wiki/Brunei;https://vi.wikivoyage.org/wiki/Brunei;;;https://cs.wikivoyage.org/wiki/Brunej;;;https://fi.wikivoyage.org/wiki/Brunei;;https://uk.wikivoyage.org/wiki/%D0%91%D1%80%D1%83%D0%BD%D0%B5%D0%B9;https://fa.wikivoyage.org/wiki/%D8%A8%D8%B1%D9%88%D9%86%D8%A6%DB%8C;https://bn.wikivoyage.org/wiki/%E0%A6%AC%E0%A7%8D%E0%A6%B0%E0%A7%81%E0%A6%A8%E0%A6%BE%E0%A6%87;
